year,month,day,week_day,hour,exits,arrivals
2021,2,2,Tuesday,10,1,4
2021,2,2,Tuesday,11,0,3
2021,2,2,Tuesday,12,1,1
2021,2,2,Tuesday,13,0,4
2021,2,2,Tuesday,14,2,2
2021,2,2,Tuesday,15,2,0
2021,2,2,Tuesday,16,3,3
2021,2,2,Tuesday,17,2,0
2021,2,2,Tuesday,18,4,0
2021,2,2,Tuesday,19,6,2
2021,2,2,Tuesday,20,4,2
2021,2,2,Tuesday,21,2,0
2021,2,2,Tuesday,22,0,0
2021,2,2,Tuesday,23,0,0
2021,2,3,Wednesday,0,0,0
2021,2,3,Wednesday,1,0,0
2021,2,3,Wednesday,2,0,0
2021,2,3,Wednesday,3,0,0
2021,2,3,Wednesday,4,0,0
2021,2,3,Wednesday,5,0,0
2021,2,3,Wednesday,6,0,0
2021,2,3,Wednesday,7,1,1
2021,2,3,Wednesday,8,0,3
2021,2,3,Wednesday,9,0,5
2021,2,3,Wednesday,10,1,3
2021,2,3,Wednesday,11,1,1
2021,2,3,Wednesday,12,2,2
2021,2,3,Wednesday,13,0,1
2021,2,3,Wednesday,14,1,2
2021,2,3,Wednesday,15,1,1
2021,2,3,Wednesday,16,3,1
2021,2,3,Wednesday,17,1,2
2021,2,3,Wednesday,18,5,2
2021,2,3,Wednesday,19,8,1
2021,2,3,Wednesday,20,1,0
2021,2,3,Wednesday,21,0,2
2021,2,3,Wednesday,22,0,0
2021,2,3,Wednesday,23,0,0
2021,2,4,Thursday,0,0,0
2021,2,4,Thursday,1,0,0
2021,2,4,Thursday,2,0,0
2021,2,4,Thursday,3,0,0
2021,2,4,Thursday,4,0,0
2021,2,4,Thursday,5,0,0
2021,2,4,Thursday,6,0,0
2021,2,4,Thursday,7,0,1
2021,2,4,Thursday,8,0,4
2021,2,4,Thursday,9,0,6
2021,2,4,Thursday,10,2,2
2021,2,4,Thursday,11,0,3
2021,2,4,Thursday,12,2,1
2021,2,4,Thursday,13,0,1
2021,2,4,Thursday,14,0,2
2021,2,4,Thursday,15,1,2
2021,2,4,Thursday,16,4,4
2021,2,4,Thursday,17,6,3
2021,2,4,Thursday,18,13,1
2021,2,4,Thursday,19,2,0
2021,2,4,Thursday,20,0,1
2021,2,4,Thursday,21,1,0
2021,2,4,Thursday,22,1,1
2021,2,4,Thursday,23,0,0
2021,2,5,Friday,0,0,0
2021,2,5,Friday,1,0,0
2021,2,5,Friday,2,0,0
2021,2,5,Friday,3,0,0
2021,2,5,Friday,4,0,0
2021,2,5,Friday,5,0,0
2021,2,5,Friday,6,0,1
2021,2,5,Friday,7,1,1
2021,2,5,Friday,8,1,3
2021,2,5,Friday,9,0,10
2021,2,5,Friday,10,0,5
2021,2,5,Friday,11,0,1
2021,2,5,Friday,12,2,1
2021,2,5,Friday,13,1,4
2021,2,5,Friday,14,2,6
2021,2,5,Friday,15,2,11
2021,2,5,Friday,16,13,2
2021,2,5,Friday,17,13,3
2021,2,5,Friday,18,7,0
2021,2,5,Friday,19,3,3
2021,2,5,Friday,20,2,2
2021,2,5,Friday,21,0,1
2021,2,5,Friday,22,1,1
2021,2,5,Friday,23,0,0
2021,2,6,Saturday,0,0,0
2021,2,6,Saturday,1,0,0
2021,2,6,Saturday,2,0,0
2021,2,6,Saturday,3,0,0
2021,2,6,Saturday,4,0,0
2021,2,6,Saturday,5,0,1
2021,2,6,Saturday,6,0,0
2021,2,6,Saturday,7,0,0
2021,2,6,Saturday,8,1,0
2021,2,6,Saturday,9,0,1
2021,2,6,Saturday,10,0,0
2021,2,6,Saturday,11,0,4
2021,2,6,Saturday,12,0,0
2021,2,6,Saturday,13,2,0
2021,2,6,Saturday,14,1,1
2021,2,6,Saturday,15,0,0
2021,2,6,Saturday,16,1,7
2021,2,6,Saturday,17,3,1
2021,2,6,Saturday,18,2,2
2021,2,6,Saturday,19,6,1
2021,2,6,Saturday,20,0,1
2021,2,6,Saturday,21,5,1
2021,2,6,Saturday,22,1,1
2021,2,6,Saturday,23,0,0
2021,2,7,Sunday,0,0,0
2021,2,7,Sunday,1,0,0
2021,2,7,Sunday,2,0,0
2021,2,7,Sunday,3,0,0
2021,2,7,Sunday,4,0,0
2021,2,7,Sunday,5,0,1
2021,2,7,Sunday,6,0,0
2021,2,7,Sunday,7,1,0
2021,2,7,Sunday,8,0,0
2021,2,7,Sunday,9,0,0
2021,2,7,Sunday,10,0,0
2021,2,7,Sunday,11,0,0
2021,2,7,Sunday,12,0,2
2021,2,7,Sunday,13,0,2
2021,2,7,Sunday,14,0,0
2021,2,7,Sunday,15,0,2
2021,2,7,Sunday,16,3,1
2021,2,7,Sunday,17,3,0
2021,2,7,Sunday,18,0,4
2021,2,7,Sunday,19,2,1
2021,2,7,Sunday,20,3,1
2021,2,7,Sunday,21,0,0
2021,2,7,Sunday,22,2,0
2021,2,7,Sunday,23,0,0
2021,2,8,Monday,0,0,0
2021,2,8,Monday,1,0,0
2021,2,8,Monday,2,0,0
2021,2,8,Monday,3,0,0
2021,2,8,Monday,4,0,0
2021,2,8,Monday,5,0,1
2021,2,8,Monday,6,0,0
2021,2,8,Monday,7,0,2
2021,2,8,Monday,8,0,4
2021,2,8,Monday,9,1,6
2021,2,8,Monday,10,1,2
2021,2,8,Monday,11,1,2
2021,2,8,Monday,12,2,1
2021,2,8,Monday,13,2,0
2021,2,8,Monday,14,0,1
2021,2,8,Monday,15,0,0
2021,2,8,Monday,16,4,1
2021,2,8,Monday,17,2,1
2021,2,8,Monday,18,3,0
2021,2,8,Monday,19,5,1
2021,2,8,Monday,20,1,3
2021,2,8,Monday,21,2,0
2021,2,8,Monday,22,0,0
2021,2,8,Monday,23,0,0
2021,2,9,Tuesday,0,0,0
2021,2,9,Tuesday,1,0,0
2021,2,9,Tuesday,2,0,0
2021,2,9,Tuesday,3,0,0
2021,2,9,Tuesday,4,0,0
2021,2,9,Tuesday,5,0,0
2021,2,9,Tuesday,6,0,0
2021,2,9,Tuesday,7,0,2
2021,2,9,Tuesday,8,0,5
2021,2,9,Tuesday,9,0,6
2021,2,9,Tuesday,10,1,6
2021,2,9,Tuesday,11,2,4
2021,2,9,Tuesday,12,4,3
2021,2,9,Tuesday,13,3,1
2021,2,9,Tuesday,14,3,2
2021,2,9,Tuesday,15,1,1
2021,2,9,Tuesday,16,2,2
2021,2,9,Tuesday,17,6,4
2021,2,9,Tuesday,18,4,2
2021,2,9,Tuesday,19,5,1
2021,2,9,Tuesday,20,2,0
2021,2,9,Tuesday,21,1,0
2021,2,9,Tuesday,22,0,1
2021,2,9,Tuesday,23,0,0
2021,2,10,Wednesday,0,0,0
2021,2,10,Wednesday,1,0,0
2021,2,10,Wednesday,2,0,0
2021,2,10,Wednesday,3,0,0
2021,2,10,Wednesday,4,0,0
2021,2,10,Wednesday,5,0,0
2021,2,10,Wednesday,6,1,1
2021,2,10,Wednesday,7,1,2
2021,2,10,Wednesday,8,0,2
2021,2,10,Wednesday,9,1,7
2021,2,10,Wednesday,10,2,4
2021,2,10,Wednesday,11,0,5
2021,2,10,Wednesday,12,0,5
2021,2,10,Wednesday,13,0,1
2021,2,10,Wednesday,14,4,1
2021,2,10,Wednesday,15,2,3
2021,2,10,Wednesday,16,4,1
2021,2,10,Wednesday,17,11,3
2021,2,10,Wednesday,18,9,0
2021,2,10,Wednesday,19,0,3
2021,2,10,Wednesday,20,2,0
2021,2,10,Wednesday,21,2,2
2021,2,10,Wednesday,22,0,0
2021,2,10,Wednesday,23,0,0
2021,2,11,Thursday,0,0,0
2021,2,11,Thursday,1,0,0
2021,2,11,Thursday,2,0,0
2021,2,11,Thursday,3,0,0
2021,2,11,Thursday,4,0,0
2021,2,11,Thursday,5,0,0
2021,2,11,Thursday,6,0,0
2021,2,11,Thursday,7,0,1
2021,2,11,Thursday,8,1,3
2021,2,11,Thursday,9,0,8
2021,2,11,Thursday,10,0,9
2021,2,11,Thursday,11,0,2
2021,2,11,Thursday,12,0,0
2021,2,11,Thursday,13,3,2
2021,2,11,Thursday,14,2,4
2021,2,11,Thursday,15,0,1
2021,2,11,Thursday,16,6,1
2021,2,11,Thursday,17,7,2
2021,2,11,Thursday,18,9,2
2021,2,11,Thursday,19,9,0
2021,2,11,Thursday,20,2,2
2021,2,11,Thursday,21,1,3
2021,2,11,Thursday,22,0,0
2021,2,11,Thursday,23,0,0
2021,2,12,Friday,0,0,0
2021,2,12,Friday,1,0,0
2021,2,12,Friday,2,0,0
2021,2,12,Friday,3,0,0
2021,2,12,Friday,4,0,0
2021,2,12,Friday,5,0,0
2021,2,12,Friday,6,1,1
2021,2,12,Friday,7,1,1
2021,2,12,Friday,8,0,6
2021,2,12,Friday,9,0,6
2021,2,12,Friday,10,0,5
2021,2,12,Friday,11,1,6
2021,2,12,Friday,12,3,4
2021,2,12,Friday,13,2,0
2021,2,12,Friday,14,4,1
2021,2,12,Friday,15,1,1
2021,2,12,Friday,16,3,4
2021,2,12,Friday,17,4,3
2021,2,12,Friday,18,4,5
2021,2,12,Friday,19,7,0
2021,2,12,Friday,20,1,3
2021,2,12,Friday,21,3,2
2021,2,12,Friday,22,0,1
2021,2,12,Friday,23,0,0
2021,2,13,Saturday,0,0,0
2021,2,13,Saturday,1,0,0
2021,2,13,Saturday,2,0,0
2021,2,13,Saturday,3,0,0
2021,2,13,Saturday,4,0,0
2021,2,13,Saturday,5,0,0
2021,2,13,Saturday,6,1,0
2021,2,13,Saturday,7,0,0
2021,2,13,Saturday,8,1,1
2021,2,13,Saturday,9,0,1
2021,2,13,Saturday,10,0,0
2021,2,13,Saturday,11,0,3
2021,2,13,Saturday,12,5,0
2021,2,13,Saturday,13,1,1
2021,2,13,Saturday,14,1,5
2021,2,13,Saturday,15,3,0
2021,2,13,Saturday,16,2,2
2021,2,13,Saturday,17,3,1
2021,2,13,Saturday,18,2,3
2021,2,13,Saturday,19,2,2
2021,2,13,Saturday,20,1,0
2021,2,13,Saturday,21,0,0
2021,2,13,Saturday,22,0,0
2021,2,13,Saturday,23,0,1
2021,2,14,Sunday,0,0,0
2021,2,14,Sunday,1,0,0
2021,2,14,Sunday,2,0,0
2021,2,14,Sunday,3,0,0
2021,2,14,Sunday,4,0,0
2021,2,14,Sunday,5,0,0
2021,2,14,Sunday,6,0,0
2021,2,14,Sunday,7,0,0
2021,2,14,Sunday,8,1,1
2021,2,14,Sunday,9,0,0
2021,2,14,Sunday,10,1,0
2021,2,14,Sunday,11,0,0
2021,2,14,Sunday,12,1,1
2021,2,14,Sunday,13,1,1
2021,2,14,Sunday,14,0,0
2021,2,14,Sunday,15,0,0
2021,2,14,Sunday,16,0,1
2021,2,14,Sunday,17,2,1
2021,2,14,Sunday,18,0,1
2021,2,14,Sunday,19,1,0
2021,2,14,Sunday,20,0,1
2021,2,14,Sunday,21,1,0
2021,2,14,Sunday,22,0,0
2021,2,14,Sunday,23,0,0
2021,2,15,Monday,0,0,0
2021,2,15,Monday,1,0,0
2021,2,15,Monday,2,0,0
2021,2,15,Monday,3,0,0
2021,2,15,Monday,4,0,0
2021,2,15,Monday,5,0,0
2021,2,15,Monday,6,0,0
2021,2,15,Monday,7,0,6
2021,2,15,Monday,8,0,5
2021,2,15,Monday,9,0,10
2021,2,15,Monday,10,2,4
2021,2,15,Monday,11,3,4
2021,2,15,Monday,12,5,3
2021,2,15,Monday,13,6,1
2021,2,15,Monday,14,13,4
2021,2,15,Monday,15,4,4
2021,2,15,Monday,16,3,2
2021,2,15,Monday,17,10,2
2021,2,15,Monday,18,2,3
2021,2,15,Monday,19,2,3
2021,2,15,Monday,20,6,5
2021,2,15,Monday,21,0,0
2021,2,15,Monday,22,0,0
2021,2,15,Monday,23,1,1
2021,2,16,Tuesday,0,0,0
2021,2,16,Tuesday,1,0,0
2021,2,16,Tuesday,2,0,0
2021,2,16,Tuesday,3,0,0
2021,2,16,Tuesday,4,0,0
2021,2,16,Tuesday,5,0,0
2021,2,16,Tuesday,6,0,0
2021,2,16,Tuesday,7,0,4
2021,2,16,Tuesday,8,1,11
2021,2,16,Tuesday,9,0,10
2021,2,16,Tuesday,10,2,7
2021,2,16,Tuesday,11,2,1
2021,2,16,Tuesday,12,0,1
2021,2,16,Tuesday,13,7,6
2021,2,16,Tuesday,14,6,4
2021,2,16,Tuesday,15,7,1
2021,2,16,Tuesday,16,4,2
2021,2,16,Tuesday,17,11,9
2021,2,16,Tuesday,18,6,3
2021,2,16,Tuesday,19,4,2
2021,2,16,Tuesday,20,0,0
2021,2,16,Tuesday,21,1,1
2021,2,16,Tuesday,22,0,0
2021,2,16,Tuesday,23,0,0
2021,2,17,Wednesday,0,0,0
2021,2,17,Wednesday,1,0,0
2021,2,17,Wednesday,2,0,0
2021,2,17,Wednesday,3,0,0
2021,2,17,Wednesday,4,0,0
2021,2,17,Wednesday,5,0,0
2021,2,17,Wednesday,6,0,0
2021,2,17,Wednesday,7,0,9
2021,2,17,Wednesday,8,0,8
2021,2,17,Wednesday,9,0,7
2021,2,17,Wednesday,10,0,0
2021,2,17,Wednesday,11,3,4
2021,2,17,Wednesday,12,6,4
2021,2,17,Wednesday,13,10,3
2021,2,17,Wednesday,14,8,6
2021,2,17,Wednesday,15,4,4
2021,2,17,Wednesday,16,10,3
2021,2,17,Wednesday,17,8,3
2021,2,17,Wednesday,18,5,3
2021,2,17,Wednesday,19,0,0
2021,2,17,Wednesday,20,1,1
2021,2,17,Wednesday,21,0,1
2021,2,17,Wednesday,22,1,0
2021,2,17,Wednesday,23,0,0
2021,2,18,Thursday,0,0,0
2021,2,18,Thursday,1,0,0
2021,2,18,Thursday,2,0,0
2021,2,18,Thursday,3,0,0
2021,2,18,Thursday,4,0,0
2021,2,18,Thursday,5,0,0
2021,2,18,Thursday,6,0,0
2021,2,18,Thursday,7,1,10
2021,2,18,Thursday,8,0,3
2021,2,18,Thursday,9,1,2
2021,2,18,Thursday,10,0,2
2021,2,18,Thursday,11,2,3
2021,2,18,Thursday,12,4,3
2021,2,18,Thursday,13,8,4
2021,2,18,Thursday,14,10,6
2021,2,18,Thursday,15,3,3
2021,2,18,Thursday,16,8,2
2021,2,18,Thursday,17,7,9
2021,2,18,Thursday,18,11,10
2021,2,18,Thursday,19,3,2
2021,2,18,Thursday,20,1,1
2021,2,18,Thursday,21,1,1
2021,2,18,Thursday,22,0,0
2021,2,18,Thursday,23,0,0
2021,2,19,Friday,0,0,0
2021,2,19,Friday,1,0,0
2021,2,19,Friday,2,0,0
2021,2,19,Friday,3,0,0
2021,2,19,Friday,4,0,0
2021,2,19,Friday,5,0,0
2021,2,19,Friday,6,0,0
2021,2,19,Friday,7,0,8
2021,2,19,Friday,8,0,4
2021,2,19,Friday,9,2,13
2021,2,19,Friday,10,0,2
2021,2,19,Friday,11,1,1
2021,2,19,Friday,12,2,2
2021,2,19,Friday,13,8,3
2021,2,19,Friday,14,9,2
2021,2,19,Friday,15,9,6
2021,2,19,Friday,16,6,2
2021,2,19,Friday,17,11,4
2021,2,19,Friday,18,0,0
2021,2,19,Friday,19,4,7
2021,2,19,Friday,20,3,0
2021,2,19,Friday,21,0,1
2021,2,19,Friday,22,1,2
2021,2,19,Friday,23,0,0
2021,2,20,Saturday,0,0,0
2021,2,20,Saturday,1,0,0
2021,2,20,Saturday,2,0,0
2021,2,20,Saturday,3,0,0
2021,2,20,Saturday,4,0,0
2021,2,20,Saturday,5,0,0
2021,2,20,Saturday,6,0,0
2021,2,20,Saturday,7,0,0
2021,2,20,Saturday,8,2,0
2021,2,20,Saturday,9,0,0
2021,2,20,Saturday,10,0,1
2021,2,20,Saturday,11,1,1
2021,2,20,Saturday,12,0,0
2021,2,20,Saturday,13,0,0
2021,2,20,Saturday,14,1,0
2021,2,20,Saturday,15,0,0
2021,2,20,Saturday,16,1,3
2021,2,20,Saturday,17,3,1
2021,2,20,Saturday,18,0,2
2021,2,20,Saturday,19,3,3
2021,2,20,Saturday,20,0,2
2021,2,20,Saturday,21,4,1
2021,2,20,Saturday,22,0,0
2021,2,20,Saturday,23,0,0
2021,2,21,Sunday,0,0,0
2021,2,21,Sunday,1,0,0
2021,2,21,Sunday,2,0,0
2021,2,21,Sunday,3,0,0
2021,2,21,Sunday,4,0,0
2021,2,21,Sunday,5,0,0
2021,2,21,Sunday,6,0,0
2021,2,21,Sunday,7,0,0
2021,2,21,Sunday,8,0,0
2021,2,21,Sunday,9,0,0
2021,2,21,Sunday,10,0,0
2021,2,21,Sunday,11,0,0
2021,2,21,Sunday,12,0,0
2021,2,21,Sunday,13,0,0
2021,2,21,Sunday,14,0,1
2021,2,21,Sunday,15,0,0
2021,2,21,Sunday,16,0,1
2021,2,21,Sunday,17,3,4
2021,2,21,Sunday,18,1,0
2021,2,21,Sunday,19,0,2
2021,2,21,Sunday,20,2,1
2021,2,21,Sunday,21,3,0
2021,2,21,Sunday,22,0,0
2021,2,21,Sunday,23,0,0
2021,2,22,Monday,0,0,0
2021,2,22,Monday,1,0,0
2021,2,22,Monday,2,0,0
2021,2,22,Monday,3,0,0
2021,2,22,Monday,4,0,0
2021,2,22,Monday,5,0,0
2021,2,22,Monday,6,0,0
2021,2,22,Monday,7,0,4
2021,2,22,Monday,8,0,1
2021,2,22,Monday,9,1,6
2021,2,22,Monday,10,0,1
2021,2,22,Monday,11,1,2
2021,2,22,Monday,12,2,2
2021,2,22,Monday,13,6,0
2021,2,22,Monday,14,7,5
2021,2,22,Monday,15,2,2
2021,2,22,Monday,16,0,1
2021,2,22,Monday,17,3,2
2021,2,22,Monday,18,5,2
2021,2,22,Monday,19,0,1
2021,2,22,Monday,20,2,2
2021,2,22,Monday,21,0,0
2021,2,22,Monday,22,0,0
2021,2,22,Monday,23,0,0
2021,2,23,Tuesday,0,0,0
2021,2,23,Tuesday,1,0,0
2021,2,23,Tuesday,2,0,0
2021,2,23,Tuesday,3,0,0
2021,2,23,Tuesday,4,0,0
2021,2,23,Tuesday,5,0,0
2021,2,23,Tuesday,6,0,0
2021,2,23,Tuesday,7,0,3
2021,2,23,Tuesday,8,1,8
2021,2,23,Tuesday,9,1,10
2021,2,23,Tuesday,10,1,4
2021,2,23,Tuesday,11,2,1
2021,2,23,Tuesday,12,8,3
2021,2,23,Tuesday,13,7,3
2021,2,23,Tuesday,14,10,7
2021,2,23,Tuesday,15,4,5
2021,2,23,Tuesday,16,12,2
2021,2,23,Tuesday,17,4,4
2021,2,23,Tuesday,18,3,2
2021,2,23,Tuesday,19,2,2
2021,2,23,Tuesday,20,1,1
2021,2,23,Tuesday,21,1,1
2021,2,23,Tuesday,22,0,0
2021,2,23,Tuesday,23,0,0
2021,2,24,Wednesday,0,0,0
2021,2,24,Wednesday,1,0,0
2021,2,24,Wednesday,2,0,0
2021,2,24,Wednesday,3,0,0
2021,2,24,Wednesday,4,0,0
2021,2,24,Wednesday,5,0,0
2021,2,24,Wednesday,6,0,0
2021,2,24,Wednesday,7,0,8
2021,2,24,Wednesday,8,1,10
2021,2,24,Wednesday,9,0,9
2021,2,24,Wednesday,10,2,3
2021,2,24,Wednesday,11,6,2
2021,2,24,Wednesday,12,7,3
2021,2,24,Wednesday,13,6,6
2021,2,24,Wednesday,14,15,4
2021,2,24,Wednesday,15,2,1
2021,2,24,Wednesday,16,6,1
2021,2,24,Wednesday,17,3,3
2021,2,24,Wednesday,18,2,2
2021,2,24,Wednesday,19,1,2
2021,2,24,Wednesday,20,2,1
2021,2,24,Wednesday,21,1,1
2021,2,24,Wednesday,22,0,0
2021,2,24,Wednesday,23,0,0
2021,2,25,Thursday,0,0,0
2021,2,25,Thursday,1,0,0
2021,2,25,Thursday,2,0,0
2021,2,25,Thursday,3,0,0
2021,2,25,Thursday,4,0,0
2021,2,25,Thursday,5,0,0
2021,2,25,Thursday,6,1,0
2021,2,25,Thursday,7,0,11
2021,2,25,Thursday,8,0,2
2021,2,25,Thursday,9,2,2
2021,2,25,Thursday,10,1,4
2021,2,25,Thursday,11,3,4
2021,2,25,Thursday,12,6,3
2021,2,25,Thursday,13,12,2
2021,2,25,Thursday,14,8,6
2021,2,25,Thursday,15,4,3
2021,2,25,Thursday,16,2,1
2021,2,25,Thursday,17,6,5
2021,2,25,Thursday,18,1,1
2021,2,25,Thursday,19,3,3
2021,2,25,Thursday,20,2,2
2021,2,25,Thursday,21,0,0
2021,2,25,Thursday,22,0,1
2021,2,25,Thursday,23,1,0
2021,2,26,Friday,0,0,0
2021,2,26,Friday,1,0,0
2021,2,26,Friday,2,0,0
2021,2,26,Friday,3,0,0
2021,2,26,Friday,4,0,0
2021,2,26,Friday,5,0,0
2021,2,26,Friday,6,0,0
2021,2,26,Friday,7,0,7
2021,2,26,Friday,8,0,8
2021,2,26,Friday,9,2,9
2021,2,26,Friday,10,1,1
2021,2,26,Friday,11,1,5
2021,2,26,Friday,12,3,1
2021,2,26,Friday,13,12,2
2021,2,26,Friday,14,8,4
2021,2,26,Friday,15,6,1
2021,2,26,Friday,16,8,7
2021,2,26,Friday,17,5,2
2021,2,26,Friday,18,2,3
2021,2,26,Friday,19,5,3
2021,2,26,Friday,20,1,3
2021,2,26,Friday,21,1,3
2021,2,26,Friday,22,0,0
2021,2,26,Friday,23,0,0
2021,2,27,Saturday,0,0,0
2021,2,27,Saturday,1,0,2
2021,2,27,Saturday,2,0,0
2021,2,27,Saturday,3,0,0
2021,2,27,Saturday,4,0,0
2021,2,27,Saturday,5,0,0
2021,2,27,Saturday,6,0,1
2021,2,27,Saturday,7,0,0
2021,2,27,Saturday,8,3,0
2021,2,27,Saturday,9,0,0
2021,2,27,Saturday,10,0,0
2021,2,27,Saturday,11,1,0
2021,2,27,Saturday,12,0,1
2021,2,27,Saturday,13,2,2
2021,2,27,Saturday,14,0,4
2021,2,27,Saturday,15,3,0
2021,2,27,Saturday,16,1,2
2021,2,27,Saturday,17,4,1
2021,2,27,Saturday,18,1,1
2021,2,27,Saturday,19,3,3
2021,2,27,Saturday,20,1,0
2021,2,27,Saturday,21,1,1
2021,2,27,Saturday,22,0,0
2021,2,27,Saturday,23,0,0
2021,2,28,Sunday,0,0,0
2021,2,28,Sunday,1,0,0
2021,2,28,Sunday,2,0,0
2021,2,28,Sunday,3,0,0
2021,2,28,Sunday,4,0,0
2021,2,28,Sunday,5,0,0
2021,2,28,Sunday,6,0,1
2021,2,28,Sunday,7,0,0
2021,2,28,Sunday,8,0,0
2021,2,28,Sunday,9,1,0
2021,2,28,Sunday,10,0,0
2021,2,28,Sunday,11,0,2
2021,2,28,Sunday,12,0,0
2021,2,28,Sunday,13,2,0
2021,2,28,Sunday,14,1,1
2021,2,28,Sunday,15,0,0
2021,2,28,Sunday,16,0,1
2021,2,28,Sunday,17,2,2
2021,2,28,Sunday,18,2,0
2021,2,28,Sunday,19,1,3
2021,2,28,Sunday,20,1,2
2021,2,28,Sunday,21,4,1
2021,2,28,Sunday,22,0,1
2021,2,28,Sunday,23,0,0
2021,3,1,Monday,0,0,0
2021,3,1,Monday,1,0,0
2021,3,1,Monday,2,0,0
2021,3,1,Monday,3,0,0
2021,3,1,Monday,4,0,0
2021,3,1,Monday,5,0,0
2021,3,1,Monday,6,1,1
2021,3,1,Monday,7,0,8
2021,3,1,Monday,8,0,8
2021,3,1,Monday,9,0,4
2021,3,1,Monday,10,1,2
2021,3,1,Monday,11,2,3
2021,3,1,Monday,12,2,3
2021,3,1,Monday,13,2,3
2021,3,1,Monday,14,13,5
2021,3,1,Monday,15,1,7
2021,3,1,Monday,16,8,0
2021,3,1,Monday,17,9,0
2021,3,1,Monday,18,7,1
2021,3,1,Monday,19,1,1
2021,3,1,Monday,20,0,0
2021,3,1,Monday,21,0,0
2021,3,1,Monday,22,0,0
2021,3,1,Monday,23,0,0
2021,3,2,Tuesday,0,0,0
2021,3,2,Tuesday,1,0,0
2021,3,2,Tuesday,2,0,0
2021,3,2,Tuesday,3,0,0
2021,3,2,Tuesday,4,0,0
2021,3,2,Tuesday,5,0,0
2021,3,2,Tuesday,6,0,0
2021,3,2,Tuesday,7,0,4
2021,3,2,Tuesday,8,0,9
2021,3,2,Tuesday,9,1,9
2021,3,2,Tuesday,10,3,4
2021,3,2,Tuesday,11,6,4
2021,3,2,Tuesday,12,2,4
2021,3,2,Tuesday,13,6,6
2021,3,2,Tuesday,14,10,6
2021,3,2,Tuesday,15,3,2
2021,3,2,Tuesday,16,8,4
2021,3,2,Tuesday,17,7,8
2021,3,2,Tuesday,18,2,1
2021,3,2,Tuesday,19,1,1
2021,3,2,Tuesday,20,1,1
2021,3,2,Tuesday,21,1,1
2021,3,2,Tuesday,22,0,0
2021,3,2,Tuesday,23,0,0
2021,3,3,Wednesday,0,0,0
2021,3,3,Wednesday,1,0,0
2021,3,3,Wednesday,2,0,0
2021,3,3,Wednesday,3,0,0
2021,3,3,Wednesday,4,0,0
2021,3,3,Wednesday,5,0,0
2021,3,3,Wednesday,6,0,0
2021,3,3,Wednesday,7,0,11
2021,3,3,Wednesday,8,0,11
2021,3,3,Wednesday,9,1,3
2021,3,3,Wednesday,10,2,0
2021,3,3,Wednesday,11,1,3
2021,3,3,Wednesday,12,10,5
2021,3,3,Wednesday,13,10,3
2021,3,3,Wednesday,14,9,5
2021,3,3,Wednesday,15,5,3
2021,3,3,Wednesday,16,9,4
2021,3,3,Wednesday,17,3,2
2021,3,3,Wednesday,18,4,4
2021,3,3,Wednesday,19,0,1
2021,3,3,Wednesday,20,2,1
2021,3,3,Wednesday,21,0,0
2021,3,3,Wednesday,22,0,0
2021,3,3,Wednesday,23,0,0
2021,3,4,Thursday,0,0,1
2021,3,4,Thursday,1,0,0
2021,3,4,Thursday,2,0,0
2021,3,4,Thursday,3,0,0
2021,3,4,Thursday,4,0,0
2021,3,4,Thursday,5,0,0
2021,3,4,Thursday,6,1,1
2021,3,4,Thursday,7,0,11
2021,3,4,Thursday,8,1,9
2021,3,4,Thursday,9,2,5
2021,3,4,Thursday,10,0,2
2021,3,4,Thursday,11,2,1
2021,3,4,Thursday,12,7,4
2021,3,4,Thursday,13,9,5
2021,3,4,Thursday,14,6,9
2021,3,4,Thursday,15,5,5
2021,3,4,Thursday,16,9,2
2021,3,4,Thursday,17,9,3
2021,3,4,Thursday,18,11,5
2021,3,4,Thursday,19,2,2
2021,3,4,Thursday,20,2,2
2021,3,4,Thursday,21,1,1
2021,3,4,Thursday,22,0,0
2021,3,4,Thursday,23,0,0
2021,3,5,Friday,0,0,0
2021,3,5,Friday,1,0,0
2021,3,5,Friday,2,0,0
2021,3,5,Friday,3,0,0
2021,3,5,Friday,4,0,0
2021,3,5,Friday,5,0,0
2021,3,5,Friday,6,0,0
2021,3,5,Friday,7,0,6
2021,3,5,Friday,8,0,8
2021,3,5,Friday,9,1,11
2021,3,5,Friday,10,1,2
2021,3,5,Friday,11,2,3
2021,3,5,Friday,12,1,0
2021,3,5,Friday,13,10,2
2021,3,5,Friday,14,6,4
2021,3,5,Friday,15,2,10
2021,3,5,Friday,16,7,1
2021,3,5,Friday,17,11,3
2021,3,5,Friday,18,16,7
2021,3,5,Friday,19,4,6
2021,3,5,Friday,20,3,0
2021,3,5,Friday,21,1,1
2021,3,5,Friday,22,0,2
2021,3,5,Friday,23,0,1
2021,3,6,Saturday,0,0,0
2021,3,6,Saturday,1,0,0
2021,3,6,Saturday,2,0,0
2021,3,6,Saturday,3,0,0
2021,3,6,Saturday,4,0,0
2021,3,6,Saturday,5,0,0
2021,3,6,Saturday,6,1,0
2021,3,6,Saturday,7,0,0
2021,3,6,Saturday,8,1,1
2021,3,6,Saturday,9,0,0
2021,3,6,Saturday,10,1,1
2021,3,6,Saturday,11,1,1
2021,3,6,Saturday,12,1,0
2021,3,6,Saturday,13,1,0
2021,3,6,Saturday,14,0,0
2021,3,6,Saturday,15,0,0
2021,3,6,Saturday,16,1,1
