time,temperature,rain,windspeed,month,day_month,hour
1666760400,15.3,0.0,7.1,10,26,7
1666764000,15.1,0.0,7.9,10,26,8
1666767600,15.5,0.0,10.5,10,26,9
1666771200,16.9,0.0,11.6,10,26,10
1666774800,19.6,0.0,10.2,10,26,11
1666778400,21.9,0.0,2.3,10,26,12
1666782000,23.5,0.0,3.5,10,26,13
1666785600,24.5,0.0,2.5,10,26,14
1666789200,24.9,0.0,5.9,10,26,15
1666792800,24.5,0.0,7.9,10,26,16
1666796400,23.7,0.0,8.6,10,26,17
1666800000,22.7,0.0,6.9,10,26,18
1666803600,21.5,0.0,8.8,10,26,19
1666807200,20.8,0.0,10.1,10,26,20
1666810800,20.3,0.0,7.9,10,26,21
1666814400,19.7,0.0,5.4,10,26,22
1666818000,18.9,0.0,6.4,10,26,23
1666821600,18.6,0.0,6.9,10,27,0
1666825200,18.4,0.0,8.1,10,27,1
1666828800,18.1,0.0,5.3,10,27,2
1666832400,18.4,0.0,4.9,10,27,3
1666836000,18.6,0.0,5.1,10,27,4
1666839600,17.1,0.0,6.0,10,27,5
1666843200,16.3,0.0,5.5,10,27,6
1666846800,16.0,0.0,5.6,10,27,7
1666850400,15.9,0.0,6.5,10,27,8
1666854000,16.1,0.0,7.6,10,27,9
1666857600,19.0,0.0,7.8,10,27,10
1666861200,21.1,0.0,6.1,10,27,11
1666864800,22.8,0.0,8.6,10,27,12
1666868400,23.6,0.0,6.9,10,27,13
1666872000,23.7,0.0,8.4,10,27,14
1666875600,23.3,0.0,7.0,10,27,15
1666879200,22.9,0.0,7.3,10,27,16
1666882800,22.4,0.0,9.4,10,27,17
1666886400,21.7,0.0,9.9,10,27,18
1666890000,20.9,0.0,8.3,10,27,19
1666893600,20.1,0.0,7.3,10,27,20
1666897200,19.6,0.0,7.4,10,27,21
1666900800,19.1,0.0,7.3,10,27,22
1666904400,18.9,0.0,6.8,10,27,23
1666908000,19.0,0.0,8.4,10,28,0
1666911600,18.9,0.0,6.0,10,28,1
1666915200,18.8,0.0,3.9,10,28,2
1666918800,18.8,0.0,4.1,10,28,3
1666922400,18.3,0.0,6.2,10,28,4
1666926000,17.8,0.0,6.6,10,28,5
1666929600,17.4,0.0,6.0,10,28,6
1666933200,17.0,0.0,5.8,10,28,7
1666936800,16.5,0.0,6.8,10,28,8
1666940400,16.5,0.0,5.2,10,28,9
1666944000,18.7,0.0,6.3,10,28,10
1666947600,20.5,0.0,4.8,10,28,11
1666951200,21.4,0.0,7.6,10,28,12
1666954800,22.1,0.0,5.3,10,28,13
1666958400,22.3,0.0,7.2,10,28,14
1666962000,22.2,0.0,8.7,10,28,15
1666965600,22.0,0.0,8.8,10,28,16
1666969200,21.7,0.0,7.5,10,28,17
1666972800,21.1,0.0,4.9,10,28,18
1666976400,20.2,0.0,3.1,10,28,19
1666980000,18.8,0.0,1.5,10,28,20
1666983600,17.7,0.0,5.4,10,28,21
1666987200,17.0,0.0,6.5,10,28,22
1666990800,16.5,0.0,6.2,10,28,23
1666994400,16.2,0.0,6.3,10,29,0
1666998000,16.0,0.0,5.2,10,29,1
1667001600,15.9,0.0,4.4,10,29,2
1667005200,16.1,0.0,4.6,10,29,3
1667008800,16.2,0.0,3.6,10,29,4
1667012400,16.2,0.0,3.1,10,29,5
1667016000,16.3,0.0,4.4,10,29,6
1667019600,16.1,0.0,5.4,10,29,7
1667023200,16.0,0.0,6.1,10,29,8
1667026800,15.1,0.0,6.2,10,29,9
1667030400,17.1,0.0,7.9,10,29,10
1667034000,19.0,0.0,7.1,10,29,11
1667037600,20.1,0.0,6.0,10,29,12
1667041200,21.0,0.0,6.8,10,29,13
1667044800,21.5,0.0,7.3,10,29,14
1667048400,21.6,0.0,8.0,10,29,15
1667052000,21.4,0.0,8.8,10,29,16
1667055600,20.8,0.0,9.5,10,29,17
1667059200,19.9,0.0,8.0,10,29,18
1667062800,19.0,0.0,6.5,10,29,19
1667066400,18.1,0.0,7.3,10,29,20
1667070000,18.1,0.0,5.9,10,29,21
1667073600,17.2,0.0,4.9,10,29,22
1667077200,17.1,0.0,5.8,10,29,23
1667080800,16.9,0.0,6.1,10,30,0
1667084400,17.2,0.0,7.2,10,30,1
1667088000,17.5,0.0,7.9,10,30,2
1667091600,17.6,0.0,7.2,10,30,3
1667095200,17.6,0.0,6.6,10,30,4
1667098800,17.5,0.0,5.8,10,30,5
1667102400,17.2,0.0,5.8,10,30,6
1667106000,16.9,0.0,5.1,10,30,7
1667109600,16.7,0.0,3.6,10,30,8
1667113200,16.6,0.0,3.6,10,30,9
1667116800,17.6,0.0,3.3,10,30,10
1667120400,18.6,0.0,1.1,10,30,11
1667124000,19.2,0.0,1.9,10,30,12
1667127600,19.9,0.0,3.3,10,30,13
1667131200,20.4,0.0,5.7,10,30,14
1667134800,20.6,0.0,6.8,10,30,15
1667138400,20.5,0.0,7.0,10,30,16
1667142000,20.3,0.0,8.1,10,30,17
1667145600,19.8,0.0,7.6,10,30,18
1667149200,19.1,0.0,6.8,10,30,19
1667152800,18.1,0.0,6.5,10,30,20
1667156400,17.9,0.1,6.6,10,30,21
1667160000,18.1,0.0,4.6,10,30,22
1667163600,17.6,0.0,2.9,10,30,23
1667167200,17.1,0.0,4.6,10,31,0
1667170800,16.5,0.0,2.4,10,31,1
1667174400,16.2,0.0,2.4,10,31,2
1667178000,16.1,0.0,2.9,10,31,3
1667181600,16.0,0.0,0.0,10,31,4
1667185200,16.1,0.0,4.2,10,31,5
1667188800,16.4,0.0,5.2,10,31,6
1667192400,16.1,0.0,5.1,10,31,7
1667196000,16.0,0.0,6.6,10,31,8
1667199600,16.6,0.0,7.6,10,31,9
1667203200,17.3,0.0,6.8,10,31,10
1667206800,18.4,0.0,4.0,10,31,11
1667210400,19.2,0.0,6.7,10,31,12
1667214000,20.2,0.0,8.1,10,31,13
1667217600,20.7,0.0,9.4,10,31,14
1667221200,20.8,0.0,14.2,10,31,15
1667224800,20.6,0.0,13.3,10,31,16
1667228400,20.5,0.0,12.7,10,31,17
1667232000,20.1,0.0,9.2,10,31,18
1667235600,19.6,0.0,6.8,10,31,19
1667239200,19.5,0.0,6.9,10,31,20
1667242800,19.4,0.1,7.2,10,31,21
1667246400,19.4,0.1,6.4,10,31,22
1667250000,19.4,0.1,6.8,10,31,23
1667253600,19.4,0.0,10.4,11,1,0
1667257200,19.3,0.3,10.2,11,1,1
1667260800,19.2,0.3,12.8,11,1,2
1667264400,18.7,0.2,11.1,11,1,3
1667268000,18.1,0.0,8.1,11,1,4
1667271600,17.2,0.0,6.9,11,1,5
1667275200,16.5,0.0,6.9,11,1,6
1667278800,16.1,0.0,8.8,11,1,7
1667282400,15.7,0.0,11.4,11,1,8
1667286000,15.7,0.0,10.7,11,1,9
1667289600,16.4,0.0,8.8,11,1,10
1667293200,17.6,0.0,6.9,11,1,11
1667296800,19.2,0.0,7.5,11,1,12
1667300400,20.3,0.0,10.8,11,1,13
1667304000,20.7,0.0,12.2,11,1,14
1667307600,20.7,0.0,11.2,11,1,15
1667311200,20.7,0.0,11.6,11,1,16
1667314800,20.1,0.0,11.9,11,1,17
1667318400,19.4,0.0,8.4,11,1,18
1667322000,18.5,0.0,5.9,11,1,19
1667325600,18.0,0.0,4.0,11,1,20
1667329200,17.7,0.0,2.3,11,1,21
1667332800,17.5,0.0,0.8,11,1,22
1667336400,16.7,0.0,2.8,11,1,23
1667340000,16.5,0.0,5.1,11,2,0
1667343600,16.4,0.0,5.7,11,2,1
1667347200,16.4,0.0,6.8,11,2,2
1667350800,16.5,0.0,8.0,11,2,3
1667354400,16.3,0.0,10.9,11,2,4
1667358000,16.1,0.0,10.8,11,2,5
1667361600,15.9,0.0,9.0,11,2,6
1667365200,15.7,0.0,9.9,11,2,7
1667368800,15.5,0.0,11.0,11,2,8
1667372400,15.8,0.0,11.0,11,2,9
1667376000,16.7,0.0,9.7,11,2,10
1667379600,17.7,0.0,8.4,11,2,11
1667383200,18.7,0.0,11.0,11,2,12
1667386800,19.3,0.0,8.5,11,2,13
1667390400,19.6,0.0,7.2,11,2,14
1667394000,19.9,0.0,5.9,11,2,15
1667397600,19.7,0.0,6.7,11,2,16
1667401200,19.5,0.0,6.9,11,2,17
1667404800,18.9,0.0,7.5,11,2,18
1667408400,18.1,0.0,6.0,11,2,19
1667412000,17.4,0.0,3.3,11,2,20
1667415600,17.6,0.0,1.6,11,2,21
1667419200,17.5,0.0,1.8,11,2,22
1667422800,17.4,0.0,2.5,11,2,23
1667426400,16.8,0.0,4.7,11,3,0
1667430000,15.6,0.0,3.7,11,3,1
1667433600,15.8,0.0,4.8,11,3,2
1667437200,15.8,0.0,7.3,11,3,3
1667440800,15.8,0.0,6.0,11,3,4
1667444400,15.9,0.0,4.6,11,3,5
1667448000,15.8,0.0,3.1,11,3,6
1667451600,16.2,0.0,2.6,11,3,7
1667455200,16.6,0.0,2.6,11,3,8
1667458800,16.4,0.0,5.8,11,3,9
1667462400,18.0,0.0,7.7,11,3,10
1667466000,18.8,0.0,10.2,11,3,11
1667469600,19.5,0.0,13.9,11,3,12
1667473200,20.1,0.1,15.4,11,3,13
1667476800,20.4,0.1,14.3,11,3,14
1667480400,20.6,0.0,14.8,11,3,15
1667484000,20.0,0.2,12.6,11,3,16
1667487600,19.7,0.1,11.9,11,3,17
1667491200,19.3,0.0,11.2,11,3,18
1667494800,18.4,0.0,11.7,11,3,19
1667498400,17.7,0.0,14.5,11,3,20
1667502000,17.2,0.0,12.6,11,3,21
1667505600,16.9,0.0,10.2,11,3,22
1667509200,16.6,0.0,8.4,11,3,23
1667512800,16.1,0.0,7.4,11,4,0
1667516400,16.3,0.0,8.0,11,4,1
1667520000,16.2,0.0,9.7,11,4,2
1667523600,15.6,0.0,12.1,11,4,3
1667527200,14.8,0.0,10.1,11,4,4
1667530800,14.0,0.1,7.1,11,4,5
1667534400,13.3,0.2,8.2,11,4,6
1667538000,12.6,0.3,7.6,11,4,7
1667541600,12.0,0.2,5.9,11,4,8
1667545200,11.8,0.0,8.9,11,4,9
1667548800,12.4,0.0,12.8,11,4,10
1667552400,13.6,0.0,15.0,11,4,11
1667556000,15.1,0.0,19.7,11,4,12
1667559600,16.3,0.0,19.6,11,4,13
1667563200,17.4,0.0,15.9,11,4,14
1667566800,18.2,0.0,11.1,11,4,15
1667570400,18.4,0.0,15.3,11,4,16
1667574000,18.2,0.0,22.3,11,4,17
1667577600,17.5,0.0,23.6,11,4,18
1667581200,16.4,0.0,22.2,11,4,19
1667584800,15.6,0.0,21.2,11,4,20
1667588400,15.1,0.0,19.2,11,4,21
1667592000,14.6,0.0,18.5,11,4,22
1667595600,14.1,0.0,19.6,11,4,23
1667599200,13.7,0.0,15.9,11,5,0
1667602800,13.3,0.0,15.6,11,5,1
1667606400,13.0,0.0,11.5,11,5,2
1667610000,12.6,0.0,12.2,11,5,3
1667613600,12.2,0.0,13.6,11,5,4
1667617200,11.9,0.0,15.8,11,5,5
1667620800,11.6,0.0,15.2,11,5,6
1667624400,11.4,0.0,14.7,11,5,7
1667628000,11.2,0.0,13.6,11,5,8
1667631600,11.3,0.0,11.7,11,5,9
1667635200,12.1,0.0,9.5,11,5,10
1667638800,13.6,0.0,4.7,11,5,11
1667642400,14.7,0.0,3.1,11,5,12
1667646000,15.5,0.0,5.8,11,5,13
1667649600,16.3,0.0,8.0,11,5,14
1667653200,16.9,0.0,7.9,11,5,15
1667656800,17.0,0.0,10.8,11,5,16
1667660400,16.8,0.0,10.0,11,5,17
1667664000,16.2,0.0,7.3,11,5,18
1667667600,15.3,0.0,8.3,11,5,19
1667671200,14.4,0.0,9.0,11,5,20
1667674800,14.9,0.0,7.0,11,5,21
1667678400,15.0,0.0,4.1,11,5,22
1667682000,13.9,0.0,1.1,11,5,23
1667685600,12.1,0.0,4.7,11,6,0
1667689200,11.0,0.0,5.3,11,6,1
1667692800,10.3,0.0,5.8,11,6,2
1667696400,9.9,0.0,5.7,11,6,3
1667700000,9.7,0.0,5.6,11,6,4
1667703600,9.6,0.0,5.6,11,6,5
1667707200,9.5,0.0,5.0,11,6,6
1667710800,9.3,0.0,5.0,11,6,7
1667714400,9.1,0.0,5.3,11,6,8
1667718000,9.0,0.0,5.5,11,6,9
1667721600,11.4,0.0,6.2,11,6,10
1667725200,14.7,0.0,5.5,11,6,11
1667728800,16.5,0.0,7.2,11,6,12
1667732400,18.0,0.0,11.1,11,6,13
1667736000,19.2,0.0,14.8,11,6,14
1667739600,19.9,0.0,16.6,11,6,15
1667743200,20.3,0.0,14.7,11,6,16
1667746800,20.2,0.0,10.1,11,6,17
1667750400,19.4,0.0,7.9,11,6,18
1667754000,17.8,0.0,4.6,11,6,19
1667757600,17.7,0.0,0.4,11,6,20
1667761200,16.0,0.0,4.2,11,6,21
1667764800,13.3,0.0,8.0,11,6,22
1667768400,12.4,0.0,9.1,11,6,23
1667772000,12.4,0.0,10.3,11,7,0
1667775600,12.5,0.0,7.1,11,7,1
1667779200,12.4,0.0,7.4,11,7,2
1667782800,12.0,0.0,7.6,11,7,3
1667786400,11.4,0.0,6.1,11,7,4
1667790000,10.9,0.0,5.9,11,7,5
1667793600,10.4,0.0,5.8,11,7,6
1667797200,10.3,0.0,6.0,11,7,7
1667800800,10.3,0.0,6.3,11,7,8
1667804400,10.0,0.0,5.5,11,7,9
1667808000,12.1,0.0,6.8,11,7,10
1667811600,15.9,0.0,5.2,11,7,11
1667815200,17.1,0.0,5.6,11,7,12
1667818800,17.8,0.0,9.8,11,7,13
1667822400,18.3,0.0,12.1,11,7,14
1667826000,18.5,0.0,12.6,11,7,15
1667829600,18.5,0.0,12.0,11,7,16
1667833200,18.0,0.0,12.0,11,7,17
1667836800,17.4,0.0,9.2,11,7,18
1667840400,16.4,0.0,8.4,11,7,19
1667844000,15.6,0.0,9.7,11,7,20
1667847600,14.9,0.0,9.0,11,7,21
1667851200,14.6,0.0,7.3,11,7,22
1667854800,14.6,0.0,6.5,11,7,23
1667858400,14.5,0.0,5.8,11,8,0
1667862000,14.8,0.0,8.0,11,8,1
1667865600,14.9,0.0,8.8,11,8,2
1667869200,14.1,0.0,7.6,11,8,3
1667872800,12.9,0.0,7.1,11,8,4
1667876400,12.1,0.0,6.2,11,8,5
1667880000,12.0,0.0,5.7,11,8,6
1667883600,11.8,0.0,7.1,11,8,7
1667887200,11.7,0.0,8.0,11,8,8
1667890800,13.1,0.0,8.7,11,8,9
1667894400,14.5,0.0,9.7,11,8,10
1667898000,16.1,0.0,9.8,11,8,11
1667901600,17.4,0.0,8.3,11,8,12
1667905200,18.7,0.0,11.3,11,8,13
1667908800,19.7,0.0,16.7,11,8,14
1667912400,20.1,0.0,15.4,11,8,15
1667916000,20.1,0.0,14.0,11,8,16
1667919600,19.8,0.0,13.9,11,8,17
1667923200,18.9,0.0,11.6,11,8,18
1667926800,17.7,0.0,10.9,11,8,19
1667930400,17.0,0.0,10.8,11,8,20
1667934000,16.6,0.0,8.4,11,8,21
1667937600,16.1,0.0,8.8,11,8,22
1667941200,15.6,0.0,6.6,11,8,23
1667944800,15.2,0.0,5.4,11,9,0
1667948400,14.5,0.0,3.3,11,9,1
1667952000,13.6,0.0,2.5,11,9,2
1667955600,13.2,0.0,3.9,11,9,3
1667959200,13.0,0.0,5.9,11,9,4
1667962800,12.8,0.0,6.9,11,9,5
1667966400,12.8,0.0,6.9,11,9,6
1667970000,12.7,0.0,7.1,11,9,7
1667973600,12.8,0.0,7.3,11,9,8
1667977200,13.3,0.0,7.2,11,9,9
1667980800,14.3,0.0,8.3,11,9,10
1667984400,16.5,0.0,9.4,11,9,11
1667988000,18.5,0.0,10.5,11,9,12
1667991600,19.7,0.0,13.7,11,9,13
1667995200,20.3,0.0,16.1,11,9,14
1667998800,20.6,0.0,17.3,11,9,15
1668002400,20.7,0.0,14.5,11,9,16
1668006000,20.4,0.0,9.7,11,9,17
1668009600,19.7,0.0,8.3,11,9,18
1668013200,18.7,0.0,9.4,11,9,19
1668016800,17.9,0.0,8.9,11,9,20
1668020400,17.5,0.0,6.6,11,9,21
1668024000,17.0,0.0,5.4,11,9,22
1668027600,16.6,0.1,6.4,11,9,23
1668031200,16.7,0.1,5.4,11,10,0
1668034800,15.4,0.2,7.2,11,10,1
1668038400,15.3,0.2,5.8,11,10,2
1668042000,15.1,0.1,3.4,11,10,3
1668045600,15.3,0.1,2.3,11,10,4
1668049200,15.2,0.1,0.4,11,10,5
1668052800,14.8,0.0,3.4,11,10,6
1668056400,14.9,0.0,4.4,11,10,7
1668060000,13.6,0.0,5.1,11,10,8
1668063600,14.3,0.0,4.7,11,10,9
1668067200,14.2,0.0,5.9,11,10,10
1668070800,15.8,0.0,8.2,11,10,11
1668074400,16.6,0.0,1.6,11,10,12
1668078000,17.3,0.0,4.8,11,10,13
1668081600,17.8,0.0,5.9,11,10,14
1668085200,18.1,0.0,4.0,11,10,15
1668088800,18.1,0.0,4.5,11,10,16
1668092400,17.6,0.0,6.9,11,10,17
1668096000,16.9,0.0,8.0,11,10,18
1668099600,16.2,0.0,9.2,11,10,19
1668103200,15.7,0.0,7.2,11,10,20
1668106800,15.7,0.0,5.6,11,10,21
1668110400,15.5,0.0,6.6,11,10,22
1668114000,15.2,0.0,6.1,11,10,23
1668117600,14.9,0.0,7.0,11,11,0
1668121200,14.5,0.0,9.2,11,11,1
1668124800,14.3,0.0,13.2,11,11,2
1668128400,14.1,0.0,13.7,11,11,3
1668132000,13.4,0.0,12.6,11,11,4
1668135600,13.2,0.0,15.0,11,11,5
1668139200,12.9,0.0,15.6,11,11,6
1668142800,12.5,0.0,15.8,11,11,7
1668146400,12.3,0.0,14.3,11,11,8
1668150000,13.5,0.0,15.8,11,11,9
1668153600,14.8,0.0,16.6,11,11,10
1668157200,17.0,0.0,16.5,11,11,11
1668160800,18.8,0.0,16.5,11,11,12
1668164400,19.8,0.0,17.7,11,11,13
1668168000,20.2,0.0,18.5,11,11,14
1668171600,20.0,0.0,18.2,11,11,15
1668175200,20.0,0.0,18.7,11,11,16
1668178800,19.7,0.0,18.9,11,11,17
1668182400,19.2,0.0,18.5,11,11,18
1668186000,18.5,0.0,19.0,11,11,19
1668189600,18.0,0.0,19.2,11,11,20
1668193200,17.5,0.0,18.2,11,11,21
1668196800,17.3,0.0,17.6,11,11,22
1668200400,17.2,0.0,17.1,11,11,23
1668204000,17.1,0.0,14.8,11,12,0
1668207600,16.8,0.0,13.7,11,12,1
1668211200,16.8,0.0,14.5,11,12,2
1668214800,16.7,0.0,14.0,11,12,3
1668218400,16.6,0.0,11.7,11,12,4
1668222000,16.6,0.0,11.3,11,12,5
1668225600,16.4,0.0,13.5,11,12,6
1668229200,16.6,0.0,14.6,11,12,7
1668232800,16.2,0.0,14.0,11,12,8
1668236400,16.6,0.0,13.6,11,12,9
1668240000,17.1,0.0,14.0,11,12,10
1668243600,17.7,0.0,16.1,11,12,11
1668247200,18.2,0.0,15.4,11,12,12
1668250800,19.1,0.0,13.7,11,12,13
1668254400,19.7,0.0,12.4,11,12,14
1668258000,19.9,0.0,10.1,11,12,15
1668261600,19.7,0.0,10.1,11,12,16
1668265200,18.9,0.0,9.3,11,12,17
1668268800,18.0,0.0,7.4,11,12,18
1668272400,17.0,0.0,6.3,11,12,19
1668276000,16.2,0.0,5.8,11,12,20
1668279600,15.4,0.0,6.8,11,12,21
1668283200,14.9,0.0,8.0,11,12,22
1668286800,14.5,0.0,7.6,11,12,23
1668290400,13.9,0.0,6.4,11,13,0
1668294000,14.1,0.0,5.8,11,13,1
1668297600,14.1,0.0,6.6,11,13,2
1668301200,14.1,0.0,7.4,11,13,3
1668304800,13.6,0.0,5.8,11,13,4
1668308400,13.4,0.0,3.7,11,13,5
1668312000,13.0,0.0,3.8,11,13,6
1668315600,12.7,0.0,3.4,11,13,7
1668319200,12.3,0.0,3.2,11,13,8
1668322800,12.5,0.0,5.1,11,13,9
1668326400,13.5,0.0,5.4,11,13,10
1668330000,16.2,0.0,4.3,11,13,11
1668333600,17.5,0.0,4.7,11,13,12
1668337200,18.5,0.0,6.4,11,13,13
1668340800,19.0,0.0,7.4,11,13,14
1668344400,19.4,0.0,7.6,11,13,15
1668348000,19.5,0.0,9.0,11,13,16
1668351600,19.2,0.0,11.3,11,13,17
1668355200,18.1,0.0,12.1,11,13,18
1668358800,16.8,0.0,9.3,11,13,19
1668362400,16.1,0.0,6.8,11,13,20
1668366000,15.7,0.1,5.8,11,13,21
1668369600,15.4,0.1,4.9,11,13,22
1668373200,15.2,0.0,4.8,11,13,23
1668376800,15.1,0.0,4.2,11,14,0
1668380400,15.1,0.0,4.7,11,14,1
1668384000,14.9,0.0,5.9,11,14,2
1668387600,15.2,0.0,7.8,11,14,3
1668391200,15.2,0.0,7.7,11,14,4
1668394800,15.3,0.2,7.6,11,14,5
1668398400,15.0,0.3,7.6,11,14,6
1668402000,14.9,0.2,9.6,11,14,7
1668405600,14.9,0.1,9.1,11,14,8
1668409200,15.4,0.2,7.2,11,14,9
1668412800,15.8,0.0,7.2,11,14,10
1668416400,16.6,0.0,9.5,11,14,11
1668420000,17.7,0.0,12.0,11,14,12
1668423600,18.5,0.1,12.5,11,14,13
1668427200,19.0,0.1,15.2,11,14,14
1668430800,19.3,0.0,16.4,11,14,15
1668434400,19.3,0.0,17.2,11,14,16
1668438000,18.6,0.3,15.2,11,14,17
1668441600,17.9,0.3,12.9,11,14,18
1668445200,17.3,0.0,11.7,11,14,19
1668448800,16.9,0.0,10.7,11,14,20
1668452400,16.5,0.0,8.8,11,14,21
1668456000,15.9,0.0,8.3,11,14,22
1668459600,15.8,0.0,7.3,11,14,23
1668463200,15.3,0.0,8.1,11,15,0
1668466800,14.7,0.0,8.1,11,15,1
1668470400,14.3,0.0,8.4,11,15,2
1668474000,13.6,0.0,7.2,11,15,3
1668477600,13.2,0.0,7.9,11,15,4
1668481200,13.1,0.0,7.6,11,15,5
1668484800,13.1,0.0,7.7,11,15,6
1668488400,13.3,0.0,8.0,11,15,7
1668492000,13.2,0.0,8.3,11,15,8
1668495600,13.8,0.1,9.4,11,15,9
1668499200,14.6,0.0,11.5,11,15,10
1668502800,16.8,0.0,11.2,11,15,11
1668506400,18.3,0.0,15.8,11,15,12
1668510000,19.4,0.0,19.1,11,15,13
1668513600,20.1,0.0,19.7,11,15,14
1668517200,20.5,0.0,20.3,11,15,15
1668520800,20.6,0.0,20.6,11,15,16
1668524400,20.3,0.0,19.9,11,15,17
1668528000,19.3,0.0,21.1,11,15,18
1668531600,18.2,0.0,16.8,11,15,19
1668535200,17.4,0.0,14.3,11,15,20
1668538800,16.7,0.0,11.9,11,15,21
1668542400,16.1,0.0,9.9,11,15,22
1668546000,15.6,0.0,8.9,11,15,23
1668549600,15.3,0.0,9.7,11,16,0
1668553200,15.2,0.0,9.2,11,16,1
1668556800,15.5,0.0,10.5,11,16,2
1668560400,15.6,0.0,10.7,11,16,3
1668564000,15.9,0.0,10.8,11,16,4
1668567600,15.9,0.0,10.2,11,16,5
1668571200,15.4,0.0,7.3,11,16,6
1668574800,14.6,0.0,3.4,11,16,7
1668578400,13.8,0.0,4.0,11,16,8
1668582000,15.1,0.0,3.3,11,16,9
1668585600,14.8,0.0,2.9,11,16,10
1668589200,16.3,0.0,3.7,11,16,11
1668592800,17.1,0.0,4.6,11,16,12
1668596400,17.5,0.0,3.9,11,16,13
1668600000,17.9,0.0,6.0,11,16,14
1668603600,18.3,0.0,8.1,11,16,15
1668607200,18.7,0.0,10.4,11,16,16
1668610800,18.8,0.0,10.3,11,16,17
1668614400,18.2,0.0,10.2,11,16,18
1668618000,17.2,0.0,10.5,11,16,19
1668621600,16.6,0.0,13.5,11,16,20
1668625200,16.5,0.0,16.5,11,16,21
1668628800,16.5,0.0,18.2,11,16,22
1668632400,16.5,0.0,16.8,11,16,23
1668636000,16.6,0.0,16.0,11,17,0
1668639600,16.5,0.0,15.8,11,17,1
1668643200,16.5,0.0,15.1,11,17,2
1668646800,16.5,0.0,15.7,11,17,3
1668650400,16.5,0.0,13.1,11,17,4
1668654000,16.5,0.0,10.5,11,17,5
1668657600,16.4,0.0,10.8,11,17,6
1668661200,16.2,0.0,10.1,11,17,7
1668664800,16.1,0.0,9.7,11,17,8
1668668400,15.1,0.0,9.1,11,17,9
1668672000,15.5,0.0,10.2,11,17,10
1668675600,16.7,0.0,10.8,11,17,11
1668679200,18.1,0.0,8.4,11,17,12
1668682800,19.4,0.0,11.7,11,17,13
1668686400,20.5,0.0,13.2,11,17,14
1668690000,21.1,0.0,10.8,11,17,15
1668693600,21.6,0.0,13.1,11,17,16
1668697200,21.1,0.0,13.9,11,17,17
1668700800,20.0,0.0,15.0,11,17,18
1668704400,18.9,0.0,14.5,11,17,19
1668708000,18.3,0.0,15.3,11,17,20
1668711600,18.4,0.0,16.2,11,17,21
1668715200,18.5,0.0,20.6,11,17,22
1668718800,18.1,0.0,21.6,11,17,23
1668722400,17.4,0.0,14.8,11,18,0
1668726000,16.8,0.0,8.4,11,18,1
1668729600,16.2,0.0,3.4,11,18,2
1668733200,15.5,0.0,7.9,11,18,3
1668736800,14.8,0.0,8.1,11,18,4
1668740400,14.2,0.0,7.2,11,18,5
1668744000,13.6,0.0,4.5,11,18,6
1668747600,13.0,0.0,2.1,11,18,7
1668751200,12.4,0.0,1.8,11,18,8
1668754800,12.3,0.1,2.5,11,18,9
1668758400,12.7,0.1,3.6,11,18,10
1668762000,13.8,0.3,2.9,11,18,11
1668765600,14.2,0.3,12.8,11,18,12
1668769200,14.4,0.1,14.8,11,18,13
1668772800,14.4,0.5,10.0,11,18,14
1668776400,13.7,1.4,8.5,11,18,15
1668780000,13.7,0.5,4.1,11,18,16
1668783600,13.2,1.5,6.9,11,18,17
1668787200,12.7,1.7,6.6,11,18,18
1668790800,12.1,0.6,6.8,11,18,19
1668794400,11.7,0.4,6.2,11,18,20
1668798000,12.4,0.2,7.1,11,18,21
1668801600,12.1,0.4,5.0,11,18,22
1668805200,11.4,1.0,1.5,11,18,23
1668808800,11.4,1.2,5.8,11,19,0
1668812400,11.2,0.7,2.9,11,19,1
1668816000,10.3,1.2,3.3,11,19,2
1668819600,9.8,1.2,5.6,11,19,3
1668823200,9.5,1.1,2.7,11,19,4
1668826800,9.4,0.7,4.8,11,19,5
1668830400,9.0,0.6,7.2,11,19,6
1668834000,8.8,0.5,7.9,11,19,7
1668837600,8.8,0.3,7.2,11,19,8
1668841200,8.9,0.0,6.0,11,19,9
1668844800,9.4,0.0,8.5,11,19,10
1668848400,10.4,0.0,9.3,11,19,11
1668852000,11.4,0.0,14.3,11,19,12
1668855600,12.7,0.0,9.8,11,19,13
1668859200,13.9,0.0,7.8,11,19,14
1668862800,14.7,0.0,10.0,11,19,15
1668866400,15.1,0.0,7.8,11,19,16
1668870000,15.0,0.0,3.9,11,19,17
1668873600,14.4,0.0,2.6,11,19,18
1668877200,12.8,0.0,8.6,11,19,19
1668880800,11.8,0.0,8.7,11,19,20
1668884400,11.9,0.0,7.1,11,19,21
1668888000,12.0,0.0,4.8,11,19,22
1668891600,10.4,0.0,1.9,11,19,23
1668895200,10.5,0.0,5.8,11,20,0
1668898800,9.4,0.0,2.9,11,20,1
1668902400,7.5,0.0,2.6,11,20,2
1668906000,8.1,0.0,5.6,11,20,3
1668909600,8.1,0.0,5.3,11,20,4
1668913200,7.9,0.0,4.5,11,20,5
1668916800,7.6,0.0,4.8,11,20,6
1668920400,7.4,0.0,4.3,11,20,7
1668924000,7.3,0.0,5.0,11,20,8
1668927600,6.9,0.0,6.2,11,20,9
1668931200,7.7,0.0,7.3,11,20,10
1668934800,9.6,0.0,6.4,11,20,11
1668938400,11.2,0.0,7.9,11,20,12
1668942000,12.5,0.0,6.1,11,20,13
