V1,num_bikes_available,num_bikes_available_types.mechanical,num_bikes_available_types.ebike,num_docks_available,last_reported
,17.0,4.0,13.0,10.0,1694081249.0
,16.0,4.0,12.0,11.0,1694081512.0
,15.0,4.0,11.0,12.0,1694081773.0
,16.0,3.0,13.0,11.0,1694082037.0
,16.0,3.0,13.0,11.0,1694082302.0
,15.0,3.0,12.0,12.0,1694082567.0
,15.0,3.0,12.0,12.0,1694082833.0
,17.0,3.0,14.0,10.0,1694083361.0
,16.0,3.0,13.0,11.0,1694083626.0
,17.0,3.0,14.0,10.0,1694083893.0
,17.0,3.0,14.0,10.0,1694084158.0
,16.0,3.0,13.0,11.0,1694084426.0
,16.0,2.0,14.0,11.0,1694084693.0
,15.0,2.0,13.0,12.0,1694084957.0
,13.0,2.0,11.0,14.0,1694084957.0
,12.0,2.0,10.0,15.0,1694085791.0
,15.0,2.0,13.0,12.0,1694086060.0
,14.0,2.0,12.0,13.0,1694086323.0
,14.0,2.0,12.0,13.0,1694086588.0
,15.0,2.0,13.0,12.0,1694086853.0
,11.0,2.0,9.0,16.0,1694087118.0
,10.0,1.0,9.0,17.0,1694087384.0
,11.0,1.0,10.0,15.0,1694087649.0
,12.0,0.0,12.0,11.0,1694088175.0
,13.0,0.0,13.0,12.0,1694088438.0
,12.0,1.0,11.0,14.0,1694088703.0
,10.0,0.0,10.0,17.0,1694088969.0
,9.0,0.0,9.0,18.0,1694089228.0
,9.0,0.0,9.0,18.0,1694089756.0
,8.0,0.0,8.0,19.0,1694089756.0
,8.0,0.0,8.0,19.0,1694090022.0
,7.0,0.0,7.0,20.0,1694090553.0
,6.0,0.0,6.0,21.0,1694090817.0
,7.0,0.0,7.0,20.0,1694091081.0
,7.0,0.0,7.0,20.0,1694091345.0
,5.0,0.0,5.0,22.0,1694091609.0
,4.0,0.0,4.0,23.0,1694091876.0
,5.0,0.0,5.0,22.0,1694092408.0
,3.0,0.0,3.0,24.0,1694092672.0
,4.0,0.0,4.0,23.0,1694092936.0
,4.0,0.0,4.0,23.0,1694093198.0
,4.0,0.0,4.0,22.0,1694093462.0
,4.0,0.0,4.0,22.0,1694093729.0
,2.0,0.0,2.0,24.0,1694093995.0
,4.0,0.0,4.0,22.0,1694094263.0
,3.0,0.0,3.0,23.0,1694094793.0
,3.0,0.0,3.0,23.0,1694095060.0
,3.0,0.0,3.0,23.0,1694095320.0
,3.0,0.0,3.0,23.0,1694095584.0
,3.0,0.0,3.0,23.0,1694095850.0
,1.0,0.0,1.0,25.0,1694096114.0
,0.0,0.0,0.0,26.0,1694096380.0
,0.0,0.0,0.0,26.0,1694096649.0
,0.0,0.0,0.0,26.0,1694097182.0
,0.0,0.0,0.0,26.0,1694097448.0
,0.0,0.0,0.0,26.0,1694097710.0
,1.0,0.0,1.0,25.0,1694097975.0
,1.0,0.0,1.0,25.0,1694098239.0
,0.0,0.0,0.0,27.0,1694098774.0
,0.0,0.0,0.0,27.0,1694098774.0
,0.0,0.0,0.0,27.0,1694099309.0
,0.0,0.0,0.0,27.0,1694099572.0
,0.0,0.0,0.0,27.0,1694099838.0
,0.0,0.0,0.0,27.0,1694100107.0
,0.0,0.0,0.0,27.0,1694100373.0
,0.0,0.0,0.0,27.0,1694100639.0
,0.0,0.0,0.0,27.0,1694100905.0
,1.0,0.0,1.0,26.0,1694101175.0
,0.0,0.0,0.0,27.0,1694101439.0
,0.0,0.0,0.0,27.0,1694101968.0
,0.0,0.0,0.0,27.0,1694102234.0
,0.0,0.0,0.0,27.0,1694102500.0
,0.0,0.0,0.0,27.0,1694102765.0
,0.0,0.0,0.0,27.0,1694103031.0
,0.0,0.0,0.0,27.0,1694103295.0
,0.0,0.0,0.0,27.0,1694103562.0
,0.0,0.0,0.0,27.0,1694103828.0
,0.0,0.0,0.0,27.0,1694104358.0
,0.0,0.0,0.0,27.0,1694104624.0
,1.0,0.0,1.0,26.0,1694104889.0
,1.0,0.0,1.0,26.0,1694105155.0
,0.0,0.0,0.0,27.0,1694105416.0
,0.0,0.0,0.0,27.0,1694105943.0
,0.0,0.0,0.0,27.0,1694106208.0
,0.0,0.0,0.0,25.0,1694106208.0
,0.0,0.0,0.0,24.0,1694106740.0
,1.0,0.0,1.0,24.0,1694107006.0
,0.0,0.0,0.0,24.0,1694107272.0
,0.0,0.0,0.0,24.0,1694107535.0
,0.0,0.0,0.0,24.0,1694107799.0
,1.0,0.0,1.0,23.0,1694108064.0
,0.0,0.0,0.0,24.0,1694108587.0
,1.0,0.0,1.0,25.0,1694108851.0
,2.0,0.0,2.0,24.0,1694109115.0
,3.0,0.0,3.0,23.0,1694109381.0
,5.0,0.0,5.0,21.0,1694109641.0
,3.0,0.0,3.0,23.0,1694110168.0
,4.0,0.0,4.0,22.0,1694110168.0
,2.0,0.0,2.0,24.0,1694110696.0
,1.0,0.0,1.0,25.0,1694110960.0
,1.0,0.0,1.0,26.0,1694111226.0
,1.0,0.0,1.0,26.0,1694111491.0
,1.0,0.0,1.0,26.0,1694111755.0
,1.0,0.0,1.0,26.0,1694112021.0
,1.0,0.0,1.0,26.0,1694112553.0
,1.0,0.0,1.0,26.0,1694112815.0
,1.0,0.0,1.0,26.0,1694112815.0
,1.0,0.0,1.0,26.0,1694113347.0
,1.0,0.0,1.0,26.0,1694113613.0
,1.0,0.0,1.0,26.0,1694113880.0
,2.0,0.0,2.0,25.0,1694114144.0
,2.0,0.0,2.0,25.0,1694114409.0
,1.0,0.0,1.0,26.0,1694114675.0
,1.0,0.0,1.0,26.0,1694115206.0
,1.0,0.0,1.0,26.0,1694115206.0
,1.0,0.0,1.0,26.0,1694115732.0
,1.0,0.0,1.0,26.0,1694115995.0
,2.0,0.0,2.0,25.0,1694116263.0
,2.0,0.0,2.0,25.0,1694116528.0
,2.0,0.0,2.0,25.0,1694116792.0
,3.0,0.0,3.0,24.0,1694117318.0
,3.0,0.0,3.0,24.0,1694117581.0
,3.0,0.0,3.0,24.0,1694117846.0
,2.0,0.0,2.0,25.0,1694118107.0
,2.0,0.0,2.0,25.0,1694118369.0
,2.0,0.0,2.0,25.0,1694118633.0
,2.0,0.0,2.0,25.0,1694118898.0
,2.0,0.0,2.0,25.0,1694119163.0
,1.0,0.0,1.0,26.0,1694119693.0
,1.0,0.0,1.0,26.0,1694119954.0
,1.0,0.0,1.0,26.0,1694120220.0
,1.0,0.0,1.0,26.0,1694120486.0
,1.0,0.0,1.0,26.0,1694120748.0
,2.0,0.0,2.0,25.0,1694121012.0
,2.0,0.0,2.0,25.0,1694121273.0
,4.0,0.0,4.0,23.0,1694121802.0
,2.0,0.0,2.0,25.0,1694122063.0
,1.0,0.0,1.0,26.0,1694122327.0
,1.0,0.0,1.0,26.0,1694122592.0
,3.0,0.0,3.0,24.0,1694122857.0
,3.0,0.0,3.0,24.0,1694123120.0
,3.0,0.0,3.0,24.0,1694123387.0
,4.0,0.0,4.0,23.0,1694123652.0
,4.0,0.0,4.0,23.0,1694124177.0
,4.0,0.0,4.0,23.0,1694124440.0
,5.0,0.0,5.0,22.0,1694124701.0
,5.0,0.0,5.0,22.0,1694124962.0
,4.0,0.0,4.0,23.0,1694125224.0
,4.0,0.0,4.0,23.0,1694125489.0
,4.0,0.0,4.0,23.0,1694126021.0
,4.0,0.0,4.0,23.0,1694126284.0
,2.0,0.0,2.0,25.0,1694126545.0
,2.0,0.0,2.0,25.0,1694126810.0
,2.0,0.0,2.0,25.0,1694127073.0
,0.0,0.0,0.0,27.0,1694127338.0
,0.0,0.0,0.0,27.0,1694127602.0
,2.0,0.0,2.0,25.0,1694128134.0
,2.0,0.0,2.0,25.0,1694128400.0
,2.0,0.0,2.0,25.0,1694128665.0
,2.0,0.0,2.0,25.0,1694128928.0
,2.0,0.0,2.0,25.0,1694129193.0
,2.0,0.0,2.0,25.0,1694129454.0
,2.0,0.0,2.0,25.0,1694129718.0
,2.0,0.0,2.0,25.0,1694129983.0
,2.0,0.0,2.0,25.0,1694130510.0
,2.0,0.0,2.0,25.0,1694130775.0
,2.0,0.0,2.0,25.0,1694131043.0
,0.0,0.0,0.0,27.0,1694131308.0
,0.0,0.0,0.0,27.0,1694131570.0
,0.0,0.0,0.0,27.0,1694131835.0
,0.0,0.0,0.0,27.0,1694132100.0
,1.0,0.0,1.0,26.0,1694132366.0
,1.0,0.0,1.0,26.0,1694132629.0
,1.0,0.0,1.0,26.0,1694133161.0
,1.0,0.0,1.0,26.0,1694133426.0
,1.0,0.0,1.0,26.0,1694133690.0
,1.0,0.0,1.0,26.0,1694133954.0
,1.0,0.0,1.0,26.0,1694134215.0
,1.0,0.0,1.0,26.0,1694134478.0
,1.0,0.0,1.0,26.0,1694135008.0
,1.0,0.0,1.0,26.0,1694135008.0
,1.0,0.0,1.0,26.0,1694135534.0
,1.0,0.0,1.0,26.0,1694135797.0
,1.0,0.0,1.0,26.0,1694136061.0
,1.0,0.0,1.0,26.0,1694136323.0
,1.0,0.0,1.0,26.0,1694136589.0
,1.0,0.0,1.0,26.0,1694137118.0
,1.0,0.0,1.0,26.0,1694137381.0
,1.0,0.0,1.0,26.0,1694137648.0
,1.0,0.0,1.0,26.0,1694137912.0
,1.0,0.0,1.0,26.0,1694138171.0
,1.0,0.0,1.0,26.0,1694138435.0
,1.0,0.0,1.0,26.0,1694138963.0
,1.0,0.0,1.0,26.0,1694138963.0
,1.0,0.0,1.0,26.0,1694139227.0
,1.0,0.0,1.0,26.0,1694139756.0
,1.0,0.0,1.0,26.0,1694140020.0
,1.0,0.0,1.0,26.0,1694140287.0
,1.0,0.0,1.0,26.0,1694140554.0
,1.0,0.0,1.0,26.0,1694140820.0
,1.0,0.0,1.0,26.0,1694141085.0
,1.0,0.0,1.0,26.0,1694141611.0
,1.0,0.0,1.0,26.0,1694141871.0
,1.0,0.0,1.0,26.0,1694142135.0
,1.0,0.0,1.0,26.0,1694142396.0
,1.0,0.0,1.0,26.0,1694142660.0
,1.0,0.0,1.0,26.0,1694142923.0
,1.0,0.0,1.0,26.0,1694143183.0
,1.0,0.0,1.0,26.0,1694143445.0
,0.0,0.0,0.0,27.0,1694143977.0
,0.0,0.0,0.0,27.0,1694144242.0
,0.0,0.0,0.0,27.0,1694144507.0
,0.0,0.0,0.0,27.0,1694144768.0
,0.0,0.0,0.0,27.0,1694145032.0
,0.0,0.0,0.0,27.0,1694145561.0
,0.0,0.0,0.0,27.0,1694145561.0
,0.0,0.0,0.0,27.0,1694146090.0
,0.0,0.0,0.0,27.0,1694146353.0
,0.0,0.0,0.0,27.0,1694146616.0
,0.0,0.0,0.0,27.0,1694146914.0
,0.0,0.0,0.0,27.0,1694147173.0
,0.0,0.0,0.0,27.0,1694147435.0
,0.0,0.0,0.0,27.0,1694147696.0
,0.0,0.0,0.0,27.0,1694147959.0
,0.0,0.0,0.0,27.0,1694148482.0
,0.0,0.0,0.0,27.0,1694148781.0
,0.0,0.0,0.0,27.0,1694149044.0
,1.0,0.0,1.0,26.0,1694149308.0
,1.0,0.0,1.0,26.0,1694149572.0
,1.0,0.0,1.0,26.0,1694149833.0
,1.0,0.0,1.0,26.0,1694150096.0
,1.0,0.0,1.0,26.0,1694150361.0
,1.0,0.0,1.0,26.0,1694150895.0
,1.0,0.0,1.0,26.0,1694151156.0
,0.0,0.0,0.0,27.0,1694151421.0
,2.0,0.0,2.0,25.0,1694151684.0
,2.0,0.0,2.0,25.0,1694151951.0
,5.0,0.0,5.0,22.0,1694152218.0
,8.0,0.0,8.0,19.0,1694152485.0
,10.0,0.0,10.0,17.0,1694153003.0
,10.0,1.0,9.0,16.0,1694153003.0
,11.0,1.0,10.0,16.0,1694153528.0
,11.0,1.0,10.0,16.0,1694153792.0
,14.0,2.0,12.0,13.0,1694154054.0
,14.0,2.0,12.0,13.0,1694154580.0
,16.0,2.0,14.0,11.0,1694154580.0
,18.0,2.0,16.0,9.0,1694155104.0
,20.0,3.0,17.0,7.0,1694155369.0
,20.0,3.0,17.0,7.0,1694155633.0
,20.0,3.0,17.0,7.0,1694155896.0
,22.0,5.0,17.0,5.0,1694156163.0
,22.0,5.0,17.0,5.0,1694156427.0
,23.0,5.0,18.0,4.0,1694156960.0
,24.0,5.0,19.0,3.0,1694156960.0
,25.0,5.0,20.0,2.0,1694157226.0
,25.0,5.0,20.0,2.0,1694157758.0
,24.0,5.0,19.0,3.0,1694158021.0
,24.0,5.0,19.0,3.0,1694158285.0
,24.0,5.0,19.0,3.0,1694158548.0
,24.0,5.0,19.0,3.0,1694158812.0
,26.0,5.0,21.0,1.0,1694159343.0
,27.0,5.0,22.0,0.0,1694159609.0
,26.0,4.0,22.0,1.0,1694159875.0
,27.0,4.0,23.0,0.0,1694160139.0
,26.0,4.0,22.0,1.0,1694160403.0
,27.0,4.0,23.0,0.0,1694160668.0
,27.0,4.0,23.0,0.0,1694160928.0
,27.0,4.0,23.0,0.0,1694161191.0
,27.0,4.0,23.0,0.0,1694161452.0
,26.0,4.0,22.0,1.0,1694161981.0
,26.0,4.0,22.0,1.0,1694162246.0
,26.0,3.0,23.0,1.0,1694162510.0
,15.0,3.0,12.0,12.0,1694162773.0
,13.0,2.0,11.0,14.0,1694163034.0
,13.0,2.0,11.0,14.0,1694163299.0
,12.0,2.0,10.0,15.0,1694163564.0
,9.0,1.0,8.0,18.0,1694163828.0
,9.0,1.0,8.0,18.0,1694164355.0
,7.0,0.0,7.0,20.0,1694164618.0
,7.0,0.0,7.0,20.0,1694164882.0
,7.0,0.0,7.0,20.0,1694165147.0
,7.0,0.0,7.0,20.0,1694165410.0
,7.0,0.0,7.0,20.0,1694165677.0
,7.0,1.0,6.0,20.0,1694166206.0
,5.0,1.0,4.0,22.0,1694166471.0
,6.0,1.0,5.0,21.0,1694166739.0
,8.0,1.0,7.0,19.0,1694167003.0
,8.0,1.0,7.0,19.0,1694167270.0
,7.0,0.0,7.0,19.0,1694167537.0
,7.0,0.0,7.0,20.0,1694167802.0
,5.0,0.0,5.0,22.0,1694168067.0
,5.0,0.0,5.0,22.0,1694168602.0
,6.0,0.0,6.0,21.0,1694168868.0
,5.0,0.0,5.0,22.0,1694169135.0
,6.0,0.0,6.0,21.0,1694169400.0
,6.0,0.0,6.0,21.0,1694169664.0
,7.0,0.0,7.0,20.0,1694169931.0
,7.0,0.0,7.0,20.0,1694170199.0
,8.0,0.0,8.0,19.0,1694170730.0
,8.0,0.0,8.0,19.0,1694170994.0
,8.0,0.0,8.0,19.0,1694171260.0
,8.0,0.0,8.0,19.0,1694171526.0
,7.0,0.0,7.0,20.0,1694171791.0
,6.0,0.0,6.0,21.0,1694172054.0
,5.0,0.0,5.0,22.0,1694172319.0
,5.0,0.0,5.0,21.0,1694172584.0
,5.0,0.0,5.0,21.0,1694172845.0
,1.0,0.0,1.0,25.0,1694173376.0
,0.0,0.0,0.0,26.0,1694173642.0
,3.0,0.0,3.0,23.0,1694173905.0
,2.0,0.0,2.0,23.0,1694174171.0
,2.0,0.0,2.0,24.0,1694174438.0
,1.0,0.0,1.0,25.0,1694174965.0
,1.0,0.0,1.0,25.0,1694174965.0
,0.0,0.0,0.0,26.0,1694175230.0
,1.0,0.0,1.0,25.0,1694175760.0
,0.0,0.0,0.0,26.0,1694176023.0
,0.0,0.0,0.0,26.0,1694176289.0
,1.0,0.0,1.0,25.0,1694176555.0
,1.0,0.0,1.0,25.0,1694176821.0
,1.0,0.0,1.0,25.0,1694177351.0
,1.0,0.0,1.0,25.0,1694177617.0
,1.0,0.0,1.0,25.0,1694177884.0
,1.0,0.0,1.0,25.0,1694178148.0
,1.0,0.0,1.0,25.0,1694178412.0
,1.0,0.0,1.0,25.0,1694178674.0
,0.0,0.0,0.0,26.0,1694178939.0
,0.0,0.0,0.0,26.0,1694179207.0
,0.0,0.0,0.0,26.0,1694179471.0
,2.0,0.0,2.0,24.0,1694180007.0
,2.0,0.0,2.0,24.0,1694180007.0
,1.0,0.0,1.0,25.0,1694180544.0
,2.0,0.0,2.0,24.0,1694180812.0
,2.0,0.0,2.0,24.0,1694181078.0
,2.0,0.0,2.0,24.0,1694181344.0
,2.0,0.0,2.0,24.0,1694181608.0
,0.0,0.0,0.0,26.0,1694181874.0
,0.0,0.0,0.0,26.0,1694182408.0
,1.0,0.0,1.0,26.0,1694182672.0
,2.0,0.0,2.0,25.0,1694182941.0
,2.0,0.0,2.0,25.0,1694183206.0
,2.0,0.0,2.0,25.0,1694183474.0
,1.0,0.0,1.0,26.0,1694183743.0
,0.0,0.0,0.0,27.0,1694184010.0
,0.0,0.0,0.0,27.0,1694184275.0
,0.0,0.0,0.0,27.0,1694184808.0
,1.0,0.0,1.0,26.0,1694184808.0
,1.0,0.0,1.0,26.0,1694185336.0
,0.0,0.0,0.0,27.0,1694185599.0
,1.0,0.0,1.0,26.0,1694185865.0
,1.0,0.0,1.0,26.0,1694186133.0
,1.0,0.0,1.0,26.0,1694186399.0
,0.0,0.0,0.0,27.0,1694186929.0
,0.0,0.0,0.0,27.0,1694187196.0
,0.0,0.0,0.0,27.0,1694187196.0
,0.0,0.0,0.0,27.0,1694187728.0
,0.0,0.0,0.0,27.0,1694187995.0
,0.0,0.0,0.0,27.0,1694188260.0
,1.0,0.0,1.0,26.0,1694188524.0
,0.0,0.0,0.0,26.0,1694188789.0
,0.0,0.0,0.0,26.0,1694189311.0
,0.0,0.0,0.0,26.0,1694189576.0
,0.0,0.0,0.0,26.0,1694189840.0
,1.0,0.0,1.0,25.0,1694190102.0
,1.0,0.0,1.0,25.0,1694190366.0
,0.0,0.0,0.0,26.0,1694190627.0
,2.0,0.0,2.0,24.0,1694191150.0
,2.0,0.0,2.0,24.0,1694191412.0
,1.0,0.0,1.0,25.0,1694191412.0
,1.0,0.0,1.0,25.0,1694191935.0
,1.0,0.0,1.0,25.0,1694192198.0
,1.0,0.0,1.0,25.0,1694192464.0
,1.0,0.0,1.0,25.0,1694192727.0
,1.0,0.0,1.0,25.0,1694192990.0
,0.0,0.0,0.0,26.0,1694193513.0
,0.0,0.0,0.0,26.0,1694193777.0
,0.0,0.0,0.0,26.0,1694194042.0
,0.0,0.0,0.0,26.0,1694194309.0
,0.0,0.0,0.0,26.0,1694194575.0
,1.0,0.0,1.0,24.0,1694194836.0
,1.0,0.0,1.0,24.0,1694195099.0
,1.0,0.0,1.0,25.0,1694195361.0
,2.0,0.0,2.0,24.0,1694195625.0
,2.0,0.0,2.0,24.0,1694196152.0
,1.0,0.0,1.0,25.0,1694196414.0
,1.0,1.0,0.0,25.0,1694196678.0
,1.0,1.0,0.0,25.0,1694196942.0
,1.0,1.0,0.0,25.0,1694197207.0
,1.0,1.0,0.0,25.0,1694197729.0
,1.0,1.0,0.0,25.0,1694197991.0
,2.0,1.0,1.0,24.0,1694197991.0
,0.0,0.0,0.0,25.0,1694198528.0
,0.0,0.0,0.0,26.0,1694198786.0
,0.0,0.0,0.0,26.0,1694199050.0
,0.0,0.0,0.0,26.0,1694199310.0
,0.0,0.0,0.0,26.0,1694199575.0
,0.0,0.0,0.0,26.0,1694200098.0
,0.0,0.0,0.0,26.0,1694200361.0
,0.0,0.0,0.0,26.0,1694200621.0
,0.0,0.0,0.0,26.0,1694200882.0
,0.0,0.0,0.0,26.0,1694201144.0
,0.0,0.0,0.0,26.0,1694201405.0
,0.0,0.0,0.0,26.0,1694201929.0
,0.0,0.0,0.0,26.0,1694202193.0
,2.0,0.0,2.0,24.0,1694202452.0
,1.0,0.0,1.0,25.0,1694202714.0
,1.0,0.0,1.0,25.0,1694202976.0
,0.0,0.0,0.0,26.0,1694203235.0
,0.0,0.0,0.0,26.0,1694203760.0
,0.0,0.0,0.0,26.0,1694204023.0
,0.0,0.0,0.0,26.0,1694204287.0
,0.0,0.0,0.0,26.0,1694204546.0
,0.0,0.0,0.0,26.0,1694204808.0
,0.0,0.0,0.0,26.0,1694205072.0
,0.0,0.0,0.0,26.0,1694205331.0
,0.0,0.0,0.0,26.0,1694205594.0
,0.0,0.0,0.0,26.0,1694206115.0
,0.0,0.0,0.0,26.0,1694206380.0
,0.0,0.0,0.0,26.0,1694206643.0
,0.0,0.0,0.0,26.0,1694206905.0
,0.0,0.0,0.0,26.0,1694207170.0
,0.0,0.0,0.0,26.0,1694207433.0
,0.0,0.0,0.0,26.0,1694207701.0
,0.0,0.0,0.0,26.0,1694208223.0
,0.0,0.0,0.0,26.0,1694208223.0
,0.0,0.0,0.0,26.0,1694208745.0
,0.0,0.0,0.0,26.0,1694209006.0
,3.0,0.0,3.0,23.0,1694209268.0
,2.0,0.0,2.0,24.0,1694209530.0
,2.0,0.0,2.0,24.0,1694209792.0
,2.0,0.0,2.0,24.0,1694210320.0
,2.0,0.0,2.0,24.0,1694210584.0
,1.0,0.0,1.0,25.0,1694210846.0
,1.0,0.0,1.0,25.0,1694211109.0
,1.0,0.0,1.0,25.0,1694211372.0
,0.0,0.0,0.0,26.0,1694211638.0
,0.0,0.0,0.0,26.0,1694211901.0
,0.0,0.0,0.0,26.0,1694212165.0
,0.0,0.0,0.0,26.0,1694212689.0
,0.0,0.0,0.0,26.0,1694212954.0
,0.0,0.0,0.0,26.0,1694213216.0
,0.0,0.0,0.0,26.0,1694213484.0
,0.0,0.0,0.0,26.0,1694213747.0
,0.0,0.0,0.0,26.0,1694214008.0
,0.0,0.0,0.0,26.0,1694214269.0
,0.0,0.0,0.0,26.0,1694214792.0
,0.0,0.0,0.0,26.0,1694215055.0
,1.0,0.0,1.0,25.0,1694215318.0
,1.0,0.0,1.0,25.0,1694215582.0
,1.0,0.0,1.0,25.0,1694215844.0
,1.0,0.0,1.0,25.0,1694216105.0
,1.0,0.0,1.0,25.0,1694216366.0
,1.0,0.0,1.0,25.0,1694216629.0
,1.0,0.0,1.0,25.0,1694217144.0
,1.0,0.0,1.0,25.0,1694217402.0
,1.0,0.0,1.0,25.0,1694217661.0
,1.0,0.0,1.0,24.0,1694217923.0
,1.0,0.0,1.0,24.0,1694218186.0
,2.0,0.0,2.0,24.0,1694218447.0
,2.0,0.0,2.0,24.0,1694218968.0
,2.0,0.0,2.0,24.0,1694219231.0
,2.0,0.0,2.0,24.0,1694219494.0
,2.0,0.0,2.0,24.0,1694219757.0
,2.0,0.0,2.0,24.0,1694220018.0
,2.0,0.0,2.0,24.0,1694220544.0
,2.0,0.0,2.0,24.0,1694220808.0
,2.0,0.0,2.0,24.0,1694221072.0
,2.0,0.0,2.0,24.0,1694221338.0
,2.0,0.0,2.0,24.0,1694221602.0
,2.0,0.0,2.0,24.0,1694221867.0
,2.0,0.0,2.0,24.0,1694222132.0
,2.0,0.0,2.0,24.0,1694222396.0
,2.0,0.0,2.0,24.0,1694222658.0
,2.0,0.0,2.0,24.0,1694223187.0
,2.0,0.0,2.0,24.0,1694223450.0
,2.0,0.0,2.0,24.0,1694223720.0
,2.0,0.0,2.0,24.0,1694223984.0
,2.0,0.0,2.0,24.0,1694224247.0
,2.0,0.0,2.0,24.0,1694224772.0
,2.0,0.0,2.0,24.0,1694224772.0
,2.0,0.0,2.0,24.0,1694225297.0
,2.0,0.0,2.0,24.0,1694225562.0
,2.0,0.0,2.0,24.0,1694225824.0
,2.0,0.0,2.0,24.0,1694226087.0
,2.0,0.0,2.0,24.0,1694226351.0
,2.0,0.0,2.0,24.0,1694226616.0
,2.0,0.0,2.0,24.0,1694226876.0
,2.0,0.0,2.0,24.0,1694227401.0
,3.0,0.0,3.0,24.0,1694227665.0
,3.0,0.0,3.0,24.0,1694227927.0
,3.0,0.0,3.0,24.0,1694228190.0
,3.0,0.0,3.0,24.0,1694228451.0
,3.0,0.0,3.0,24.0,1694228713.0
,3.0,0.0,3.0,24.0,1694228978.0
,3.0,0.0,3.0,24.0,1694229241.0
,3.0,0.0,3.0,24.0,1694229767.0
,3.0,0.0,3.0,24.0,1694230032.0
,3.0,0.0,3.0,24.0,1694230295.0
,3.0,0.0,3.0,24.0,1694230556.0
,3.0,0.0,3.0,24.0,1694230820.0
,3.0,0.0,3.0,24.0,1694231081.0
,3.0,0.0,3.0,24.0,1694231601.0
,3.0,0.0,3.0,24.0,1694231601.0
,3.0,0.0,3.0,24.0,1694232132.0
,3.0,0.0,3.0,24.0,1694232393.0
,3.0,0.0,3.0,24.0,1694232657.0
,3.0,0.0,3.0,24.0,1694232917.0
,3.0,0.0,3.0,24.0,1694233179.0
,3.0,0.0,3.0,24.0,1694233440.0
,3.0,0.0,3.0,24.0,1694233964.0
,3.0,0.0,3.0,24.0,1694234222.0
,3.0,0.0,3.0,24.0,1694234483.0
,3.0,0.0,3.0,24.0,1694234747.0
,3.0,0.0,3.0,24.0,1694235010.0
,3.0,0.0,3.0,24.0,1694235567.0
,3.0,0.0,3.0,24.0,1694235567.0
,3.0,0.0,3.0,24.0,1694235826.0
,3.0,0.0,3.0,24.0,1694236343.0
,3.0,0.0,3.0,24.0,1694236602.0
,3.0,0.0,3.0,24.0,1694236863.0
,3.0,0.0,3.0,24.0,1694237163.0
,3.0,0.0,3.0,24.0,1694237428.0
,3.0,0.0,3.0,24.0,1694237960.0
,3.0,0.0,3.0,24.0,1694237960.0
,3.0,0.0,3.0,24.0,1694238495.0
,3.0,0.0,3.0,24.0,1694238763.0
,3.0,0.0,3.0,24.0,1694239027.0
,3.0,0.0,3.0,24.0,1694239294.0
,3.0,0.0,3.0,24.0,1694239559.0
,3.0,0.0,3.0,24.0,1694239822.0
,3.0,0.0,3.0,24.0,1694240356.0
,3.0,0.0,3.0,24.0,1694240621.0
,3.0,0.0,3.0,24.0,1694240891.0
,3.0,0.0,3.0,24.0,1694241158.0
,3.0,0.0,3.0,24.0,1694241422.0
,3.0,0.0,3.0,24.0,1694241687.0
,5.0,0.0,5.0,22.0,1694241950.0
,5.0,0.0,5.0,22.0,1694242209.0
,5.0,0.0,5.0,22.0,1694242475.0
,6.0,0.0,6.0,21.0,1694243004.0
,6.0,0.0,6.0,21.0,1694243271.0
,6.0,0.0,6.0,21.0,1694243537.0
,6.0,0.0,6.0,21.0,1694243798.0
,6.0,0.0,6.0,21.0,1694244064.0
,6.0,0.0,6.0,21.0,1694244330.0
,6.0,0.0,6.0,21.0,1694244595.0
,6.0,0.0,6.0,21.0,1694245127.0
,7.0,0.0,7.0,20.0,1694245393.0
,7.0,0.0,7.0,20.0,1694245657.0
,7.0,0.0,7.0,20.0,1694245922.0
,7.0,0.0,7.0,20.0,1694246188.0
,7.0,0.0,7.0,20.0,1694246454.0
,7.0,0.0,7.0,20.0,1694246719.0
,7.0,0.0,7.0,20.0,1694246988.0
,7.0,0.0,7.0,20.0,1694247254.0
,7.0,0.0,7.0,20.0,1694247787.0
,7.0,0.0,7.0,20.0,1694248051.0
,7.0,0.0,7.0,20.0,1694248319.0
,8.0,0.0,8.0,19.0,1694248582.0
,7.0,0.0,7.0,20.0,1694248849.0
,7.0,0.0,7.0,20.0,1694249383.0
,7.0,0.0,7.0,20.0,1694249383.0
,7.0,0.0,7.0,20.0,1694249914.0
,7.0,0.0,7.0,20.0,1694250179.0
,7.0,0.0,7.0,20.0,1694250442.0
,7.0,0.0,7.0,20.0,1694250708.0
,8.0,0.0,8.0,19.0,1694250970.0
,8.0,0.0,8.0,19.0,1694251232.0
,8.0,0.0,8.0,19.0,1694251763.0
,8.0,0.0,8.0,19.0,1694251763.0
,8.0,0.0,8.0,19.0,1694252027.0
,8.0,0.0,8.0,19.0,1694252551.0
,8.0,0.0,8.0,19.0,1694252815.0
,7.0,0.0,7.0,20.0,1694253083.0
,7.0,0.0,7.0,20.0,1694253351.0
,8.0,0.0,8.0,19.0,1694253614.0
,8.0,0.0,8.0,19.0,1694254151.0
,8.0,0.0,8.0,19.0,1694254416.0
,8.0,0.0,8.0,19.0,1694254681.0
,8.0,0.0,8.0,19.0,1694254944.0
,8.0,0.0,8.0,19.0,1694255212.0
