num_bikes_available,num_bikes_available_types.mechanical,num_bikes_available_types.ebike,num_docks_available,last_reported
4,0,4,24,1670037995
4,0,4,24,1670038261
4,0,4,24,1670038794
4,0,4,24,1670039060
4,0,4,24,1670039329
4,0,4,24,1670039591
4,0,4,24,1670039855
4,0,4,24,1670040122
4,0,4,24,1670040390
4,0,4,24,1670040655
4,0,4,24,1670041186
4,0,4,24,1670041452
4,0,4,24,1670041718
4,0,4,24,1670041986
4,0,4,24,1670042253
4,0,4,24,1670042513
4,0,4,24,1670042778
4,0,4,24,1670043045
4,0,4,24,1670043578
4,0,4,24,1670043843
4,0,4,24,1670044109
4,0,4,24,1670044376
4,0,4,24,1670044642
4,0,4,24,1670044909
4,0,4,24,1670045177
4,0,4,24,1670045445
4,0,4,24,1670045978
4,0,4,24,1670046245
4,0,4,24,1670046508
3,0,3,25,1670046776
3,0,3,25,1670047045
3,0,3,25,1670047314
3,0,3,25,1670047580
3,0,3,25,1670047848
3,0,3,25,1670048376
3,0,3,25,1670048643
3,0,3,25,1670048906
3,0,3,25,1670049174
3,0,3,25,1670049439
3,0,3,25,1670049705
3,0,3,25,1670049967
3,0,3,25,1670050496
3,0,3,25,1670050758
3,0,3,25,1670051025
3,0,3,25,1670051290
3,0,3,25,1670051555
3,0,3,25,1670051816
3,0,3,25,1670052084
2,0,2,26,1670052349
2,0,2,26,1670052879
2,0,2,26,1670053142
2,0,2,26,1670053409
1,0,1,27,1670053674
1,0,1,27,1670053942
1,0,1,27,1670054204
1,0,1,27,1670054470
0,0,0,28,1670054736
1,0,1,27,1670055260
1,0,1,27,1670055524
1,0,1,27,1670055795
1,0,1,27,1670056063
1,0,1,27,1670056329
1,0,1,27,1670056593
1,0,1,27,1670056857
1,0,1,27,1670057389
1,0,1,27,1670057653
3,0,3,25,1670057917
5,0,5,23,1670058184
5,0,5,23,1670058448
5,0,5,23,1670058715
5,0,5,23,1670058982
7,0,7,21,1670059249
8,0,8,20,1670059781
10,0,10,18,1670060047
10,0,10,18,1670060315
9,0,9,19,1670060579
9,0,9,19,1670060846
9,0,9,19,1670061112
9,0,9,19,1670061379
9,0,9,19,1670061640
9,0,9,19,1670062175
9,0,9,19,1670062442
9,0,9,19,1670062706
9,0,9,19,1670062972
9,0,9,19,1670063233
9,0,9,19,1670063502
