num_bikes_available,num_bikes_available_types.mechanical,num_bikes_available_types.ebike,num_docks_available,last_reported,V1
0.0,0.0,0.0,27.0,1691012820.0,
0.0,0.0,0.0,27.0,1691013086.0,
0.0,0.0,0.0,27.0,1691013350.0,
1.0,0.0,1.0,26.0,1691013616.0,
1.0,0.0,1.0,26.0,1691013878.0,
1.0,0.0,1.0,26.0,1691014409.0,
1.0,0.0,1.0,26.0,1691014409.0,
1.0,0.0,1.0,26.0,1691014937.0,
1.0,0.0,1.0,26.0,1691015205.0,
1.0,0.0,1.0,26.0,1691015469.0,
1.0,0.0,1.0,26.0,1691015737.0,
1.0,0.0,1.0,26.0,1691016003.0,
1.0,0.0,1.0,26.0,1691016531.0,
1.0,0.0,1.0,26.0,1691016796.0,
1.0,0.0,1.0,26.0,1691016796.0,
1.0,0.0,1.0,26.0,1691017326.0,
1.0,0.0,1.0,26.0,1691017592.0,
1.0,0.0,1.0,26.0,1691017853.0,
1.0,0.0,1.0,26.0,1691018385.0,
1.0,0.0,1.0,26.0,1691018385.0,
1.0,0.0,1.0,26.0,1691018916.0,
1.0,0.0,1.0,26.0,1691019181.0,
1.0,0.0,1.0,26.0,1691019446.0,
1.0,0.0,1.0,26.0,1691019710.0,
1.0,0.0,1.0,26.0,1691019971.0,
1.0,0.0,1.0,26.0,1691020231.0,
1.0,0.0,1.0,26.0,1691020496.0,
1.0,0.0,1.0,26.0,1691020763.0,
1.0,0.0,1.0,26.0,1691021296.0,
1.0,0.0,1.0,26.0,1691021562.0,
1.0,0.0,1.0,26.0,1691021830.0,
1.0,0.0,1.0,26.0,1691022095.0,
1.0,0.0,1.0,26.0,1691022361.0,
1.0,0.0,1.0,26.0,1691022621.0,
1.0,0.0,1.0,26.0,1691022883.0,
1.0,0.0,1.0,26.0,1691023413.0,
1.0,0.0,1.0,26.0,1691023413.0,
1.0,0.0,1.0,26.0,1691023946.0,
1.0,0.0,1.0,26.0,1691024210.0,
1.0,0.0,1.0,26.0,1691024471.0,
1.0,0.0,1.0,26.0,1691024739.0,
1.0,0.0,1.0,26.0,1691025003.0,
1.0,0.0,1.0,26.0,1691025538.0,
1.0,0.0,1.0,26.0,1691025538.0,
1.0,0.0,1.0,26.0,1691026102.0,
1.0,0.0,1.0,26.0,1691026363.0,
1.0,0.0,1.0,26.0,1691026624.0,
1.0,0.0,1.0,26.0,1691026884.0,
1.0,0.0,1.0,26.0,1691027144.0,
1.0,0.0,1.0,26.0,1691027405.0,
1.0,0.0,1.0,26.0,1691027707.0,
1.0,0.0,1.0,26.0,1691027972.0,
1.0,0.0,1.0,26.0,1691028237.0,
1.0,0.0,1.0,26.0,1691028767.0,
1.0,0.0,1.0,26.0,1691029032.0,
1.0,0.0,1.0,26.0,1691029297.0,
1.0,0.0,1.0,26.0,1691029563.0,
1.0,0.0,1.0,26.0,1691029829.0,
1.0,0.0,1.0,26.0,1691030093.0,
1.0,0.0,1.0,26.0,1691030357.0,
1.0,0.0,1.0,26.0,1691030890.0,
1.0,0.0,1.0,26.0,1691031151.0,
1.0,0.0,1.0,26.0,1691031420.0,
1.0,0.0,1.0,26.0,1691031685.0,
1.0,0.0,1.0,26.0,1691031953.0,
1.0,0.0,1.0,26.0,1691032218.0,
1.0,0.0,1.0,26.0,1691032744.0,
1.0,0.0,1.0,26.0,1691033009.0,
1.0,0.0,1.0,26.0,1691033276.0,
1.0,0.0,1.0,26.0,1691033542.0,
1.0,0.0,1.0,26.0,1691033808.0,
1.0,0.0,1.0,26.0,1691034075.0,
1.0,0.0,1.0,26.0,1691034339.0,
1.0,0.0,1.0,26.0,1691034604.0,
1.0,0.0,1.0,26.0,1691035135.0,
1.0,0.0,1.0,26.0,1691035402.0,
1.0,0.0,1.0,26.0,1691035668.0,
1.0,0.0,1.0,26.0,1691035932.0,
1.0,0.0,1.0,26.0,1691036197.0,
1.0,0.0,1.0,26.0,1691036461.0,
1.0,0.0,1.0,26.0,1691036726.0,
1.0,0.0,1.0,26.0,1691036993.0,
1.0,0.0,1.0,26.0,1691037258.0,
1.0,0.0,1.0,26.0,1691037789.0,
1.0,0.0,1.0,26.0,1691038053.0,
1.0,0.0,1.0,26.0,1691038315.0,
1.0,0.0,1.0,26.0,1691038580.0,
1.0,0.0,1.0,26.0,1691038845.0,
1.0,0.0,1.0,26.0,1691039109.0,
1.0,0.0,1.0,26.0,1691039373.0,
1.0,0.0,1.0,26.0,1691039902.0,
1.0,0.0,1.0,26.0,1691040168.0,
1.0,0.0,1.0,26.0,1691040435.0,
1.0,0.0,1.0,26.0,1691040702.0,
1.0,0.0,1.0,26.0,1691040967.0,
1.0,0.0,1.0,26.0,1691041234.0,
1.0,0.0,1.0,26.0,1691041764.0,
1.0,0.0,1.0,26.0,1691041764.0,
1.0,0.0,1.0,26.0,1691042297.0,
1.0,0.0,1.0,26.0,1691042562.0,
2.0,0.0,2.0,25.0,1691042822.0,
3.0,0.0,3.0,24.0,1691043086.0,
3.0,0.0,3.0,24.0,1691043351.0,
3.0,0.0,3.0,24.0,1691043615.0,
3.0,0.0,3.0,24.0,1691044144.0,
3.0,0.0,3.0,24.0,1691044408.0,
3.0,0.0,3.0,24.0,1691044672.0,
4.0,0.0,4.0,23.0,1691044940.0,
5.0,0.0,5.0,22.0,1691045204.0,
6.0,0.0,6.0,21.0,1691045470.0,
7.0,0.0,7.0,20.0,1691045739.0,
7.0,0.0,7.0,20.0,1691046004.0,
7.0,0.0,7.0,20.0,1691046271.0,
9.0,0.0,9.0,18.0,1691046802.0,
9.0,0.0,9.0,18.0,1691046802.0,
10.0,0.0,10.0,17.0,1691047331.0,
10.0,0.0,10.0,17.0,1691047596.0,
10.0,0.0,10.0,17.0,1691047865.0,
10.0,0.0,10.0,17.0,1691048129.0,
10.0,0.0,10.0,17.0,1691048394.0,
11.0,1.0,10.0,16.0,1691048661.0,
11.0,1.0,10.0,16.0,1691049193.0,
11.0,1.0,10.0,16.0,1691049458.0,
11.0,1.0,10.0,16.0,1691049725.0,
11.0,1.0,10.0,16.0,1691049989.0,
12.0,1.0,11.0,15.0,1691050255.0,
12.0,1.0,11.0,15.0,1691050521.0,
12.0,1.0,11.0,15.0,1691050786.0,
12.0,1.0,11.0,15.0,1691051311.0,
12.0,1.0,11.0,15.0,1691051576.0,
12.0,1.0,11.0,15.0,1691051842.0,
12.0,1.0,11.0,15.0,1691052107.0,
11.0,1.0,10.0,16.0,1691052374.0,
11.0,1.0,10.0,16.0,1691052636.0,
11.0,1.0,10.0,16.0,1691053174.0,
11.0,1.0,10.0,16.0,1691053174.0,
11.0,1.0,10.0,16.0,1691053706.0,
12.0,1.0,11.0,15.0,1691053970.0,
12.0,1.0,11.0,15.0,1691054230.0,
13.0,1.0,12.0,14.0,1691054491.0,
13.0,1.0,12.0,14.0,1691054756.0,
13.0,1.0,12.0,14.0,1691055016.0,
15.0,1.0,14.0,12.0,1691055541.0,
15.0,1.0,14.0,12.0,1691055804.0,
15.0,1.0,14.0,12.0,1691056067.0,
15.0,1.0,14.0,12.0,1691056327.0,
15.0,1.0,14.0,12.0,1691056592.0,
15.0,1.0,14.0,12.0,1691056853.0,
15.0,1.0,14.0,12.0,1691057378.0,
15.0,1.0,14.0,12.0,1691057378.0,
15.0,1.0,14.0,12.0,1691057910.0,
15.0,1.0,14.0,12.0,1691058173.0,
14.0,1.0,13.0,13.0,1691058436.0,
13.0,1.0,12.0,13.0,1691058697.0,
14.0,1.0,13.0,13.0,1691058961.0,
16.0,1.0,15.0,11.0,1691059226.0,
16.0,1.0,15.0,11.0,1691059755.0,
16.0,1.0,15.0,11.0,1691060018.0,
16.0,1.0,15.0,11.0,1691060285.0,
16.0,1.0,15.0,11.0,1691060549.0,
16.0,1.0,15.0,11.0,1691060810.0,
17.0,1.0,16.0,10.0,1691061076.0,
16.0,1.0,15.0,11.0,1691061343.0,
16.0,1.0,15.0,11.0,1691061609.0,
16.0,1.0,15.0,11.0,1691061871.0,
16.0,1.0,15.0,11.0,1691062400.0,
16.0,1.0,15.0,11.0,1691062400.0,
16.0,1.0,15.0,11.0,1691062927.0,
16.0,1.0,15.0,11.0,1691063192.0,
15.0,0.0,15.0,11.0,1691063453.0,
15.0,0.0,15.0,12.0,1691063980.0,
14.0,0.0,14.0,13.0,1691063980.0,
14.0,0.0,14.0,13.0,1691064506.0,
14.0,0.0,14.0,13.0,1691064771.0,
14.0,0.0,14.0,13.0,1691065035.0,
15.0,0.0,15.0,12.0,1691065300.0,
15.0,0.0,15.0,12.0,1691065565.0,
14.0,0.0,14.0,13.0,1691065828.0,
15.0,0.0,15.0,12.0,1691066092.0,
13.0,0.0,13.0,14.0,1691066623.0,
13.0,0.0,13.0,14.0,1691066623.0,
13.0,0.0,13.0,14.0,1691067150.0,
13.0,0.0,13.0,14.0,1691067417.0,
13.0,0.0,13.0,14.0,1691067683.0,
13.0,0.0,13.0,14.0,1691067948.0,
13.0,0.0,13.0,14.0,1691068210.0,
11.0,0.0,11.0,16.0,1691068475.0,
9.0,0.0,9.0,18.0,1691069002.0,
9.0,0.0,9.0,18.0,1691069267.0,
9.0,0.0,9.0,18.0,1691069533.0,
9.0,0.0,9.0,18.0,1691069797.0,
9.0,0.0,9.0,18.0,1691070061.0,
9.0,0.0,9.0,18.0,1691070326.0,
9.0,0.0,9.0,18.0,1691070593.0,
9.0,0.0,9.0,18.0,1691070858.0,
9.0,0.0,9.0,18.0,1691071386.0,
8.0,0.0,8.0,19.0,1691071652.0,
7.0,0.0,7.0,20.0,1691071917.0,
6.0,0.0,6.0,21.0,1691072182.0,
5.0,0.0,5.0,22.0,1691072446.0,
5.0,0.0,5.0,22.0,1691072973.0,
3.0,0.0,3.0,24.0,1691072973.0,
3.0,0.0,3.0,24.0,1691073238.0,
3.0,0.0,3.0,24.0,1691073771.0,
3.0,0.0,3.0,24.0,1691074037.0,
3.0,0.0,3.0,24.0,1691074302.0,
4.0,0.0,4.0,23.0,1691074565.0,
4.0,0.0,4.0,23.0,1691074827.0,
4.0,0.0,4.0,23.0,1691075355.0,
4.0,0.0,4.0,23.0,1691075621.0,
4.0,0.0,4.0,23.0,1691075621.0,
4.0,0.0,4.0,23.0,1691076154.0,
4.0,0.0,4.0,23.0,1691076416.0,
4.0,0.0,4.0,23.0,1691076681.0,
3.0,0.0,3.0,24.0,1691076946.0,
3.0,0.0,3.0,24.0,1691077211.0,
2.0,0.0,2.0,25.0,1691077736.0,
1.0,0.0,1.0,26.0,1691078002.0,
1.0,0.0,1.0,26.0,1691078267.0,
1.0,0.0,1.0,26.0,1691078529.0,
1.0,0.0,1.0,26.0,1691078798.0,
1.0,0.0,1.0,26.0,1691079058.0,
1.0,0.0,1.0,26.0,1691079323.0,
1.0,0.0,1.0,26.0,1691079589.0,
1.0,0.0,1.0,26.0,1691079856.0,
1.0,0.0,1.0,26.0,1691080384.0,
2.0,0.0,2.0,25.0,1691080649.0,
1.0,0.0,1.0,26.0,1691080911.0,
1.0,0.0,1.0,26.0,1691081170.0,
1.0,0.0,1.0,26.0,1691081435.0,
1.0,0.0,1.0,26.0,1691081960.0,
2.0,0.0,2.0,25.0,1691082225.0,
2.0,0.0,2.0,25.0,1691082225.0,
2.0,0.0,2.0,25.0,1691082755.0,
2.0,0.0,2.0,25.0,1691083016.0,
1.0,0.0,1.0,26.0,1691083280.0,
0.0,0.0,0.0,27.0,1691083547.0,
0.0,0.0,0.0,27.0,1691083810.0,
0.0,0.0,0.0,27.0,1691084076.0,
0.0,0.0,0.0,27.0,1691084605.0,
0.0,0.0,0.0,27.0,1691084605.0,
0.0,0.0,0.0,27.0,1691085137.0,
0.0,0.0,0.0,27.0,1691085404.0,
0.0,0.0,0.0,27.0,1691085669.0,
0.0,0.0,0.0,27.0,1691085933.0,
1.0,0.0,1.0,26.0,1691086198.0,
0.0,0.0,0.0,27.0,1691086462.0,
0.0,0.0,0.0,27.0,1691086990.0,
0.0,0.0,0.0,27.0,1691087256.0,
0.0,0.0,0.0,27.0,1691087517.0,
0.0,0.0,0.0,27.0,1691087777.0,
0.0,0.0,0.0,27.0,1691088043.0,
0.0,0.0,0.0,27.0,1691088308.0,
0.0,0.0,0.0,27.0,1691088608.0,
0.0,0.0,0.0,27.0,1691088869.0,
0.0,0.0,0.0,27.0,1691089393.0,
1.0,0.0,1.0,26.0,1691089651.0,
1.0,0.0,1.0,26.0,1691089913.0,
1.0,0.0,1.0,26.0,1691090174.0,
2.0,0.0,2.0,25.0,1691090472.0,
2.0,0.0,2.0,25.0,1691090733.0,
2.0,0.0,2.0,25.0,1691090999.0,
1.0,0.0,1.0,26.0,1691091264.0,
1.0,0.0,1.0,26.0,1691091792.0,
1.0,0.0,1.0,26.0,1691092055.0,
1.0,0.0,1.0,26.0,1691092316.0,
1.0,0.0,1.0,26.0,1691092578.0,
0.0,0.0,0.0,27.0,1691092843.0,
0.0,0.0,0.0,27.0,1691093107.0,
0.0,0.0,0.0,27.0,1691093371.0,
0.0,0.0,0.0,27.0,1691093895.0,
0.0,0.0,0.0,27.0,1691094159.0,
0.0,0.0,0.0,27.0,1691094422.0,
0.0,0.0,0.0,27.0,1691094687.0,
0.0,0.0,0.0,27.0,1691094954.0,
0.0,0.0,0.0,27.0,1691095221.0,
0.0,0.0,0.0,27.0,1691095748.0,
0.0,0.0,0.0,27.0,1691096014.0,
0.0,0.0,0.0,27.0,1691096282.0,
0.0,0.0,0.0,27.0,1691096549.0,
0.0,0.0,0.0,27.0,1691096815.0,
0.0,0.0,0.0,27.0,1691097080.0,
0.0,0.0,0.0,27.0,1691097346.0,
1.0,0.0,1.0,26.0,1691097609.0,
1.0,0.0,1.0,26.0,1691097873.0,
1.0,0.0,1.0,26.0,1691098405.0,
1.0,0.0,1.0,26.0,1691098671.0,
1.0,0.0,1.0,26.0,1691098934.0,
1.0,0.0,1.0,26.0,1691099201.0,
1.0,0.0,1.0,26.0,1691099465.0,
1.0,0.0,1.0,26.0,1691099728.0,
1.0,0.0,1.0,26.0,1691099992.0,
1.0,0.0,1.0,26.0,1691100259.0,
1.0,0.0,1.0,26.0,1691100788.0,
1.0,0.0,1.0,26.0,1691101054.0,
1.0,0.0,1.0,26.0,1691101319.0,
1.0,0.0,1.0,26.0,1691101583.0,
1.0,0.0,1.0,26.0,1691101847.0,
2.0,0.0,2.0,25.0,1691102376.0,
2.0,0.0,2.0,25.0,1691102376.0,
2.0,0.0,2.0,25.0,1691102907.0,
2.0,0.0,2.0,25.0,1691103172.0,
2.0,0.0,2.0,25.0,1691103435.0,
2.0,0.0,2.0,25.0,1691103700.0,
2.0,0.0,2.0,25.0,1691103965.0,
2.0,0.0,2.0,25.0,1691104231.0,
2.0,0.0,2.0,25.0,1691104495.0,
3.0,0.0,3.0,24.0,1691105018.0,
3.0,0.0,3.0,24.0,1691105018.0,
3.0,0.0,3.0,24.0,1691105541.0,
3.0,0.0,3.0,24.0,1691105802.0,
3.0,0.0,3.0,24.0,1691106072.0,
3.0,0.0,3.0,24.0,1691106337.0,
3.0,0.0,3.0,24.0,1691106600.0,
3.0,0.0,3.0,24.0,1691106866.0,
3.0,0.0,3.0,24.0,1691107391.0,
3.0,0.0,3.0,24.0,1691107657.0,
3.0,0.0,3.0,24.0,1691107922.0,
3.0,0.0,3.0,24.0,1691108184.0,
3.0,0.0,3.0,24.0,1691108450.0,
3.0,0.0,3.0,24.0,1691108979.0,
3.0,0.0,3.0,24.0,1691108979.0,
3.0,0.0,3.0,24.0,1691109504.0,
3.0,0.0,3.0,24.0,1691109765.0,
3.0,0.0,3.0,24.0,1691110031.0,
3.0,0.0,3.0,24.0,1691110294.0,
3.0,0.0,3.0,24.0,1691110554.0,
3.0,0.0,3.0,24.0,1691110815.0,
3.0,0.0,3.0,24.0,1691111348.0,
3.0,0.0,3.0,24.0,1691111613.0,
3.0,0.0,3.0,24.0,1691111613.0,
3.0,0.0,3.0,24.0,1691112140.0,
3.0,0.0,3.0,24.0,1691112404.0,
3.0,0.0,3.0,24.0,1691112671.0,
3.0,0.0,3.0,24.0,1691112935.0,
3.0,0.0,3.0,24.0,1691113202.0,
3.0,0.0,3.0,24.0,1691113728.0,
3.0,0.0,3.0,24.0,1691113993.0,
3.0,0.0,3.0,24.0,1691114257.0,
3.0,0.0,3.0,24.0,1691114522.0,
3.0,0.0,3.0,24.0,1691114790.0,
3.0,0.0,3.0,24.0,1691115054.0,
3.0,0.0,3.0,24.0,1691115316.0,
3.0,0.0,3.0,24.0,1691115584.0,
3.0,0.0,3.0,24.0,1691115849.0,
3.0,0.0,3.0,24.0,1691116380.0,
3.0,0.0,3.0,24.0,1691116648.0,
3.0,0.0,3.0,24.0,1691116913.0,
3.0,0.0,3.0,24.0,1691117176.0,
3.0,0.0,3.0,24.0,1691117436.0,
3.0,0.0,3.0,24.0,1691117701.0,
3.0,0.0,3.0,24.0,1691117961.0,
3.0,0.0,3.0,24.0,1691118490.0,
3.0,0.0,3.0,24.0,1691118755.0,
3.0,0.0,3.0,24.0,1691119021.0,
3.0,0.0,3.0,24.0,1691119285.0,
3.0,0.0,3.0,24.0,1691119552.0,
3.0,0.0,3.0,24.0,1691119811.0,
3.0,0.0,3.0,24.0,1691120076.0,
3.0,0.0,3.0,24.0,1691120603.0,
3.0,0.0,3.0,24.0,1691120867.0,
3.0,0.0,3.0,24.0,1691121132.0,
3.0,0.0,3.0,24.0,1691121396.0,
3.0,0.0,3.0,24.0,1691121662.0,
3.0,0.0,3.0,24.0,1691121928.0,
3.0,0.0,3.0,24.0,1691122196.0,
3.0,0.0,3.0,24.0,1691122719.0,
3.0,0.0,3.0,24.0,1691122985.0,
3.0,0.0,3.0,24.0,1691123251.0,
3.0,0.0,3.0,24.0,1691123518.0,
3.0,0.0,3.0,24.0,1691123783.0,
3.0,0.0,3.0,24.0,1691124048.0,
3.0,0.0,3.0,24.0,1691124312.0,
3.0,0.0,3.0,24.0,1691124581.0,
3.0,0.0,3.0,24.0,1691124842.0,
3.0,0.0,3.0,24.0,1691125371.0,
3.0,0.0,3.0,24.0,1691125634.0,
3.0,0.0,3.0,24.0,1691125897.0,
3.0,0.0,3.0,24.0,1691126163.0,
3.0,0.0,3.0,24.0,1691126426.0,
3.0,0.0,3.0,24.0,1691126948.0,
3.0,0.0,3.0,24.0,1691127216.0,
3.0,0.0,3.0,24.0,1691127216.0,
3.0,0.0,3.0,24.0,1691127750.0,
3.0,0.0,3.0,24.0,1691128012.0,
3.0,0.0,3.0,24.0,1691128273.0,
3.0,0.0,3.0,24.0,1691128540.0,
4.0,0.0,4.0,23.0,1691128806.0,
4.0,0.0,4.0,23.0,1691129068.0,
4.0,0.0,4.0,23.0,1691129598.0,
4.0,0.0,4.0,23.0,1691129863.0,
5.0,0.0,5.0,22.0,1691130127.0,
4.0,0.0,4.0,23.0,1691130391.0,
4.0,0.0,4.0,23.0,1691130656.0,
5.0,0.0,5.0,22.0,1691131181.0,
6.0,0.0,6.0,21.0,1691131181.0,
5.0,0.0,5.0,22.0,1691131446.0,
6.0,1.0,5.0,21.0,1691131974.0,
5.0,1.0,4.0,22.0,1691132238.0,
5.0,1.0,4.0,22.0,1691132505.0,
6.0,1.0,5.0,21.0,1691132770.0,
6.0,1.0,5.0,21.0,1691133038.0,
6.0,1.0,5.0,21.0,1691133303.0,
6.0,1.0,5.0,21.0,1691133569.0,
6.0,1.0,5.0,21.0,1691134096.0,
6.0,1.0,5.0,21.0,1691134363.0,
6.0,1.0,5.0,21.0,1691134629.0,
6.0,1.0,5.0,21.0,1691134889.0,
6.0,1.0,5.0,21.0,1691135154.0,
6.0,1.0,5.0,21.0,1691135418.0,
7.0,1.0,6.0,20.0,1691135683.0,
7.0,1.0,6.0,20.0,1691136211.0,
7.0,1.0,6.0,20.0,1691136479.0,
7.0,1.0,6.0,20.0,1691136741.0,
7.0,1.0,6.0,20.0,1691137008.0,
7.0,1.0,6.0,20.0,1691137273.0,
7.0,1.0,6.0,20.0,1691137539.0,
9.0,1.0,8.0,18.0,1691137804.0,
10.0,2.0,8.0,17.0,1691138335.0,
10.0,2.0,8.0,17.0,1691138601.0,
10.0,2.0,8.0,17.0,1691138869.0,
10.0,2.0,8.0,17.0,1691139134.0,
10.0,2.0,8.0,17.0,1691139398.0,
10.0,2.0,8.0,17.0,1691139665.0,
11.0,2.0,9.0,16.0,1691139929.0,
10.0,2.0,8.0,17.0,1691140196.0,
10.0,2.0,8.0,17.0,1691140462.0,
11.0,2.0,9.0,16.0,1691140991.0,
11.0,2.0,9.0,16.0,1691141255.0,
10.0,2.0,8.0,17.0,1691141520.0,
10.0,2.0,8.0,17.0,1691141783.0,
10.0,2.0,8.0,17.0,1691142050.0,
10.0,2.0,8.0,17.0,1691142316.0,
10.0,2.0,8.0,17.0,1691142580.0,
10.0,2.0,8.0,17.0,1691142845.0,
10.0,2.0,8.0,17.0,1691143376.0,
9.0,1.0,8.0,18.0,1691143642.0,
8.0,1.0,7.0,19.0,1691143909.0,
8.0,1.0,7.0,19.0,1691144173.0,
7.0,1.0,6.0,20.0,1691144442.0,
7.0,1.0,6.0,20.0,1691144973.0,
7.0,1.0,6.0,20.0,1691144973.0,
7.0,1.0,6.0,20.0,1691145504.0,
7.0,1.0,6.0,20.0,1691145766.0,
7.0,1.0,6.0,20.0,1691146035.0,
7.0,1.0,6.0,20.0,1691146301.0,
7.0,1.0,6.0,20.0,1691146566.0,
8.0,1.0,7.0,19.0,1691146834.0,
7.0,1.0,6.0,20.0,1691147366.0,
8.0,2.0,6.0,19.0,1691147629.0,
7.0,2.0,5.0,20.0,1691147629.0,
7.0,2.0,5.0,20.0,1691148160.0,
7.0,2.0,5.0,20.0,1691148426.0,
6.0,1.0,5.0,21.0,1691148693.0,
7.0,1.0,6.0,20.0,1691148959.0,
7.0,1.0,6.0,20.0,1691149217.0,
6.0,1.0,5.0,21.0,1691149748.0,
6.0,1.0,5.0,21.0,1691150013.0,
6.0,1.0,5.0,21.0,1691150013.0,
6.0,1.0,5.0,21.0,1691150544.0,
6.0,1.0,5.0,21.0,1691150805.0,
6.0,1.0,5.0,21.0,1691151070.0,
6.0,1.0,5.0,21.0,1691151332.0,
6.0,1.0,5.0,21.0,1691151593.0,
7.0,1.0,6.0,20.0,1691151863.0,
7.0,1.0,6.0,20.0,1691152392.0,
7.0,1.0,6.0,20.0,1691152658.0,
6.0,1.0,5.0,21.0,1691152922.0,
6.0,1.0,5.0,21.0,1691153187.0,
6.0,1.0,5.0,21.0,1691153452.0,
6.0,1.0,5.0,21.0,1691153981.0,
6.0,1.0,5.0,21.0,1691153981.0,
6.0,1.0,5.0,21.0,1691154248.0,
6.0,1.0,5.0,21.0,1691154778.0,
6.0,1.0,5.0,21.0,1691155044.0,
6.0,1.0,5.0,21.0,1691155310.0,
6.0,1.0,5.0,21.0,1691155570.0,
2.0,0.0,2.0,24.0,1691155834.0,
2.0,1.0,1.0,25.0,1691156102.0,
1.0,0.0,1.0,25.0,1691156368.0,
1.0,1.0,0.0,26.0,1691156906.0,
1.0,1.0,0.0,26.0,1691157167.0,
1.0,1.0,0.0,26.0,1691157434.0,
1.0,0.0,1.0,25.0,1691157700.0,
1.0,1.0,0.0,26.0,1691157965.0,
1.0,1.0,0.0,26.0,1691158229.0,
1.0,1.0,0.0,26.0,1691158762.0,
1.0,1.0,0.0,26.0,1691158762.0,
1.0,1.0,0.0,26.0,1691159291.0,
1.0,1.0,0.0,26.0,1691159555.0,
1.0,1.0,0.0,26.0,1691159820.0,
1.0,1.0,0.0,26.0,1691160082.0,
1.0,1.0,0.0,26.0,1691160350.0,
1.0,1.0,0.0,26.0,1691160614.0,
1.0,1.0,0.0,26.0,1691161139.0,
1.0,1.0,0.0,26.0,1691161406.0,
1.0,1.0,0.0,26.0,1691161666.0,
1.0,1.0,0.0,26.0,1691161932.0,
1.0,1.0,0.0,26.0,1691162197.0,
1.0,1.0,0.0,26.0,1691162460.0,
2.0,1.0,1.0,25.0,1691162724.0,
2.0,1.0,1.0,25.0,1691162987.0,
2.0,1.0,1.0,25.0,1691163251.0,
2.0,1.0,1.0,25.0,1691163778.0,
2.0,1.0,1.0,25.0,1691164044.0,
2.0,1.0,1.0,25.0,1691164309.0,
2.0,1.0,1.0,25.0,1691164573.0,
2.0,1.0,1.0,25.0,1691164839.0,
1.0,0.0,1.0,26.0,1691165107.0,
1.0,0.0,1.0,26.0,1691165369.0,
0.0,0.0,0.0,27.0,1691165902.0,
0.0,0.0,0.0,27.0,1691166168.0,
0.0,0.0,0.0,27.0,1691166436.0,
0.0,0.0,0.0,27.0,1691166700.0,
0.0,0.0,0.0,26.0,1691166969.0,
0.0,0.0,0.0,26.0,1691167236.0,
0.0,0.0,0.0,26.0,1691167496.0,
0.0,0.0,0.0,26.0,1691167759.0,
0.0,0.0,0.0,26.0,1691168027.0,
14.0,14.0,0.0,12.0,1691168556.0,
13.0,13.0,0.0,13.0,1691168822.0,
13.0,13.0,0.0,13.0,1691169085.0,
13.0,13.0,0.0,13.0,1691169354.0,
13.0,13.0,0.0,13.0,1691169614.0,
13.0,13.0,0.0,13.0,1691170148.0,
13.0,13.0,0.0,13.0,1691170413.0,
12.0,12.0,0.0,14.0,1691170678.0,
13.0,12.0,1.0,14.0,1691170678.0,
13.0,12.0,1.0,14.0,1691171208.0,
13.0,12.0,1.0,14.0,1691171472.0,
13.0,12.0,1.0,14.0,1691171736.0,
12.0,11.0,1.0,15.0,1691172000.0,
12.0,11.0,1.0,15.0,1691172524.0,
12.0,11.0,1.0,15.0,1691172791.0,
12.0,11.0,1.0,15.0,1691173055.0,
12.0,11.0,1.0,15.0,1691173321.0,
12.0,11.0,1.0,15.0,1691173585.0,
12.0,11.0,1.0,15.0,1691173847.0,
12.0,11.0,1.0,15.0,1691174381.0,
12.0,11.0,1.0,15.0,1691174381.0,
12.0,11.0,1.0,15.0,1691174646.0,
12.0,10.0,2.0,15.0,1691175174.0,
12.0,10.0,2.0,15.0,1691175439.0,
12.0,10.0,2.0,15.0,1691175702.0,
12.0,10.0,2.0,15.0,1691175969.0,
12.0,10.0,2.0,15.0,1691176230.0,
12.0,10.0,2.0,15.0,1691176496.0,
12.0,10.0,2.0,15.0,1691176798.0,
12.0,10.0,2.0,15.0,1691177060.0,
12.0,10.0,2.0,15.0,1691177581.0,
12.0,10.0,2.0,15.0,1691177841.0,
13.0,10.0,3.0,13.0,1691178102.0,
13.0,10.0,3.0,13.0,1691178363.0,
14.0,10.0,4.0,13.0,1691178663.0,
14.0,10.0,4.0,13.0,1691178927.0,
14.0,10.0,4.0,13.0,1691179188.0,
14.0,10.0,4.0,13.0,1691179714.0,
14.0,10.0,4.0,13.0,1691179979.0,
14.0,10.0,4.0,13.0,1691180244.0,
14.0,10.0,4.0,13.0,1691180511.0,
14.0,10.0,4.0,13.0,1691180773.0,
14.0,10.0,4.0,13.0,1691181036.0,
14.0,10.0,4.0,13.0,1691181554.0,
14.0,10.0,4.0,13.0,1691181814.0,
14.0,10.0,4.0,13.0,1691181814.0,
14.0,10.0,4.0,13.0,1691182339.0,
14.0,10.0,4.0,13.0,1691182600.0,
14.0,10.0,4.0,13.0,1691182864.0,
14.0,10.0,4.0,13.0,1691183129.0,
13.0,10.0,3.0,14.0,1691183390.0,
13.0,10.0,3.0,14.0,1691183914.0,
13.0,10.0,3.0,14.0,1691184177.0,
13.0,10.0,3.0,14.0,1691184442.0,
13.0,10.0,3.0,14.0,1691184706.0,
13.0,10.0,3.0,14.0,1691184970.0,
13.0,10.0,3.0,14.0,1691185233.0,
13.0,10.0,3.0,14.0,1691185495.0,
13.0,10.0,3.0,14.0,1691186020.0,
14.0,10.0,4.0,13.0,1691186284.0,
14.0,10.0,4.0,13.0,1691186549.0,
14.0,10.0,4.0,13.0,1691186813.0,
